,id,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
93,445,MULTIPOINT (7475221.0722 533213.7969),41,071,030501,1,410710305011,Block Group 1,G5030,S,156112803,13738,+45.1875465,-123.3296610,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
94,446,MULTIPOINT (7475221.0722 522653.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
95,447,MULTIPOINT (7475221.0722 512093.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
96,448,MULTIPOINT (7475221.0722 501533.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
97,464,MULTIPOINT (7485781.0722 733853.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
98,465,MULTIPOINT (7485781.0722 723293.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
99,466,MULTIPOINT (7485781.0722 712733.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
100,470,MULTIPOINT (7485781.0722 670493.7969),41,067,033600,3,410670336003,Block Group 3,G5030,S,199838488,4167364,+45.4724032,-123.3233805,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
101,471,MULTIPOINT (7485781.0722 659933.7969),41,067,033600,3,410670336003,Block Group 3,G5030,S,199838488,4167364,+45.4724032,-123.3233805,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
102,472,MULTIPOINT (7485781.0722 649373.7969),41,071,030400,1,410710304001,Block Group 1,G5030,S,221423818,53344,+45.3815636,-123.3482286,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
103,474,MULTIPOINT (7485781.0722 628253.7969),41,071,030400,1,410710304001,Block Group 1,G5030,S,221423818,53344,+45.3815636,-123.3482286,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
104,476,MULTIPOINT (7485781.0722 607133.7969),41,071,030400,4,410710304004,Block Group 4,G5030,S,123366833,766398,+45.2988108,-123.3141221,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
105,481,MULTIPOINT (7485781.0722 554333.7969),41,071,030501,1,410710305011,Block Group 1,G5030,S,156112803,13738,+45.1875465,-123.3296610,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
106,482,MULTIPOINT (7485781.0722 543773.7969),41,071,030501,1,410710305011,Block Group 1,G5030,S,156112803,13738,+45.1875465,-123.3296610,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
107,483,MULTIPOINT (7485781.0722 533213.7969),41,071,030501,1,410710305011,Block Group 1,G5030,S,156112803,13738,+45.1875465,-123.3296610,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
108,484,MULTIPOINT (7485781.0722 522653.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
109,485,MULTIPOINT (7485781.0722 512093.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
110,486,MULTIPOINT (7485781.0722 501533.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
111,502,MULTIPOINT (7496341.0722 733853.7969),41,067,033500,1,410670335001,Block Group 1,G5030,S,208717614,18298,+45.6963969,-123.3252426,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
112,503,MULTIPOINT (7496341.0722 723293.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
113,504,MULTIPOINT (7496341.0722 712733.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
114,505,MULTIPOINT (7496341.0722 702173.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
115,509,MULTIPOINT (7496341.0722 659933.7969),41,067,033600,3,410670336003,Block Group 3,G5030,S,199838488,4167364,+45.4724032,-123.3233805,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
116,511,MULTIPOINT (7496341.0722 638813.7969),41,071,030400,1,410710304001,Block Group 1,G5030,S,221423818,53344,+45.3815636,-123.3482286,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
117,512,MULTIPOINT (7496341.0722 628253.7969),41,071,030400,1,410710304001,Block Group 1,G5030,S,221423818,53344,+45.3815636,-123.3482286,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
118,513,MULTIPOINT (7496341.0722 617693.7969),41,071,030400,1,410710304001,Block Group 1,G5030,S,221423818,53344,+45.3815636,-123.3482286,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
119,514,MULTIPOINT (7496341.0722 607133.7969),41,071,030400,4,410710304004,Block Group 4,G5030,S,123366833,766398,+45.2988108,-123.3141221,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
120,515,MULTIPOINT (7496341.0722 596573.7969),41,071,030400,4,410710304004,Block Group 4,G5030,S,123366833,766398,+45.2988108,-123.3141221,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
121,519,MULTIPOINT (7496341.0722 554333.7969),41,071,031000,2,410710310002,Block Group 2,G5030,S,67450804,92337,+45.1349616,-123.2185825,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
122,520,MULTIPOINT (7496341.0722 543773.7969),41,071,031000,2,410710310002,Block Group 2,G5030,S,67450804,92337,+45.1349616,-123.2185825,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
123,521,MULTIPOINT (7496341.0722 533213.7969),41,071,031000,2,410710310002,Block Group 2,G5030,S,67450804,92337,+45.1349616,-123.2185825,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
124,522,MULTIPOINT (7496341.0722 522653.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
125,523,MULTIPOINT (7496341.0722 512093.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
126,524,MULTIPOINT (7496341.0722 501533.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
127,541,MULTIPOINT (7506901.0722 723293.7969),41,067,033302,2,410670333022,Block Group 2,G5030,S,62330467,48442,+45.5808698,-123.1657659,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
128,542,MULTIPOINT (7506901.0722 712733.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
129,543,MULTIPOINT (7506901.0722 702173.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
130,544,MULTIPOINT (7506901.0722 691613.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
131,547,MULTIPOINT (7506901.0722 659933.7969),41,067,033600,3,410670336003,Block Group 3,G5030,S,199838488,4167364,+45.4724032,-123.3233805,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
132,549,MULTIPOINT (7506901.0722 638813.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
133,550,MULTIPOINT (7506901.0722 628253.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
134,551,MULTIPOINT (7506901.0722 617693.7969),41,071,030400,4,410710304004,Block Group 4,G5030,S,123366833,766398,+45.2988108,-123.3141221,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
135,552,MULTIPOINT (7506901.0722 607133.7969),41,071,030400,4,410710304004,Block Group 4,G5030,S,123366833,766398,+45.2988108,-123.3141221,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
136,553,MULTIPOINT (7506901.0722 596573.7969),41,071,030400,5,410710304005,Block Group 5,G5030,S,41364722,0,+45.2801033,-123.1533630,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
137,557,MULTIPOINT (7506901.0722 554333.7969),41,071,031000,2,410710310002,Block Group 2,G5030,S,67450804,92337,+45.1349616,-123.2185825,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
138,558,MULTIPOINT (7506901.0722 543773.7969),41,071,031000,1,410710310001,Block Group 1,G5030,S,66209897,0,+45.1115285,-123.1514491,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
139,559,MULTIPOINT (7506901.0722 533213.7969),41,071,031000,1,410710310001,Block Group 1,G5030,S,66209897,0,+45.1115285,-123.1514491,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
140,560,MULTIPOINT (7506901.0722 522653.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
141,561,MULTIPOINT (7506901.0722 512093.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
142,562,MULTIPOINT (7506901.0722 501533.7969),41,053,020500,1,410530205001,Block Group 1,G5030,S,204294281,696437,+45.0178623,-123.3017335,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
143,577,MULTIPOINT (7517461.0722 744413.7969),41,067,033400,2,410670334002,Block Group 2,G5030,S,150664778,28859,+45.7254796,-123.1813552,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
144,579,MULTIPOINT (7517461.0722 723293.7969),41,067,033500,2,410670335002,Block Group 2,G5030,S,47340484,67101,+45.6413790,-123.1736778,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
145,580,MULTIPOINT (7517461.0722 712733.7969),41,067,033302,2,410670333022,Block Group 2,G5030,S,62330467,48442,+45.5808698,-123.1657659,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
146,581,MULTIPOINT (7517461.0722 702173.7969),41,067,033302,2,410670333022,Block Group 2,G5030,S,62330467,48442,+45.5808698,-123.1657659,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
147,582,MULTIPOINT (7517461.0722 691613.7969),41,067,033600,2,410670336002,Block Group 2,G5030,S,151724194,876729,+45.5816302,-123.2705887,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
148,583,MULTIPOINT (7517461.0722 681053.7969),41,067,033600,1,410670336001,Block Group 1,G5030,S,37383408,63725,+45.4864154,-123.1769801,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
149,584,MULTIPOINT (7517461.0722 670493.7969),41,067,033600,1,410670336001,Block Group 1,G5030,S,37383408,63725,+45.4864154,-123.1769801,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
150,585,MULTIPOINT (7517461.0722 659933.7969),41,067,033000,2,410670330002,Block Group 2,G5030,S,41034354,113166,+45.4575388,-123.1034137,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
151,586,MULTIPOINT (7517461.0722 649373.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
152,587,MULTIPOINT (7517461.0722 638813.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
153,588,MULTIPOINT (7517461.0722 628253.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
154,589,MULTIPOINT (7517461.0722 617693.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
155,590,MULTIPOINT (7517461.0722 607133.7969),41,071,030400,5,410710304005,Block Group 5,G5030,S,41364722,0,+45.2801033,-123.1533630,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
156,591,MULTIPOINT (7517461.0722 596573.7969),41,071,030400,5,410710304005,Block Group 5,G5030,S,41364722,0,+45.2801033,-123.1533630,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
157,595,MULTIPOINT (7517461.0722 554333.7969),41,071,031000,2,410710310002,Block Group 2,G5030,S,67450804,92337,+45.1349616,-123.2185825,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
158,596,MULTIPOINT (7517461.0722 543773.7969),41,071,031000,1,410710310001,Block Group 1,G5030,S,66209897,0,+45.1115285,-123.1514491,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
159,597,MULTIPOINT (7517461.0722 533213.7969),41,071,031000,1,410710310001,Block Group 1,G5030,S,66209897,0,+45.1115285,-123.1514491,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
160,598,MULTIPOINT (7517461.0722 522653.7969),41,053,005300,1,410530053001,Block Group 1,G5030,S,106279996,530087,+44.9821225,-123.1573934,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
161,599,MULTIPOINT (7517461.0722 512093.7969),41,053,005300,1,410530053001,Block Group 1,G5030,S,106279996,530087,+44.9821225,-123.1573934,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
162,600,MULTIPOINT (7517461.0722 501533.7969),41,053,005300,1,410530053001,Block Group 1,G5030,S,106279996,530087,+44.9821225,-123.1573934,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
163,605,MULTIPOINT (7517461.0722 448733.7969),41,047,002400,2,410470024002,Block Group 2,G5030,S,26328579,1783502,+44.8809246,-123.1097660,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
164,616,MULTIPOINT (7528021.0722 733853.7969),41,067,033400,2,410670334002,Block Group 2,G5030,S,150664778,28859,+45.7254796,-123.1813552,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
165,617,MULTIPOINT (7528021.0722 723293.7969),41,067,033500,2,410670335002,Block Group 2,G5030,S,47340484,67101,+45.6413790,-123.1736778,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
166,622,MULTIPOINT (7528021.0722 670493.7969),41,067,033000,2,410670330002,Block Group 2,G5030,S,41034354,113166,+45.4575388,-123.1034137,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
167,623,MULTIPOINT (7528021.0722 659933.7969),41,067,033000,2,410670330002,Block Group 2,G5030,S,41034354,113166,+45.4575388,-123.1034137,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
168,624,MULTIPOINT (7528021.0722 649373.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
169,625,MULTIPOINT (7528021.0722 638813.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
170,626,MULTIPOINT (7528021.0722 628253.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
171,627,MULTIPOINT (7528021.0722 617693.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
172,628,MULTIPOINT (7528021.0722 607133.7969),41,071,030400,2,410710304002,Block Group 2,G5030,S,129585496,38964,+45.3681629,-123.1621494,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
173,629,MULTIPOINT (7528021.0722 596573.7969),41,071,030400,5,410710304005,Block Group 5,G5030,S,41364722,0,+45.2801033,-123.1533630,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
174,630,MULTIPOINT (7528021.0722 586013.7969),41,071,030301,2,410710303012,Block Group 2,G5030,S,5301390,0,+45.2550123,-123.1071541,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
175,632,MULTIPOINT (7528021.0722 564893.7969),41,071,030900,2,410710309002,Block Group 2,G5030,S,123240027,3311787,+45.1664441,-123.0647432,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
176,633,MULTIPOINT (7528021.0722 554333.7969),41,071,031000,1,410710310001,Block Group 1,G5030,S,66209897,0,+45.1115285,-123.1514491,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
177,634,MULTIPOINT (7528021.0722 543773.7969),41,071,030900,2,410710309002,Block Group 2,G5030,S,123240027,3311787,+45.1664441,-123.0647432,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
178,635,MULTIPOINT (7528021.0722 533213.7969),41,071,031000,1,410710310001,Block Group 1,G5030,S,66209897,0,+45.1115285,-123.1514491,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
179,636,MULTIPOINT (7528021.0722 522653.7969),41,053,005300,1,410530053001,Block Group 1,G5030,S,106279996,530087,+44.9821225,-123.1573934,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
