NAME,earn_tot,earn_with,earn_no,passist_tot,passist_with,passist_no,hhinc_tot,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_75-100,hhinc_100-125,hhinc_125-150,hhinc_150-200,hhinc_>200,hhinc_med,hhinc_fam,occ_tot,occ_occ,occ_vac,mort_tot,mort_debt,mort_secloan,mort_sec,mort_heq,mort_both,mort_no2,mort_none,emp_tot,emp_in,emp_civ,emp_emp,emp_un,emp_arm,emp_no,state,county,tract,block group,GEOID
"Block Group 3, Census Tract 9505, Umatilla County, Oregon",154,103,51,154,15,139,154,8,0,36,4,2,4,9,0,2,11,16,18,14,0,14,16,62917,100417,164,154,10,122,33,25,7,18,0,8,89,334,153,153,151,2,0,181,41,059,950500,3,410599505003
"Block Group 2, Census Tract 9507, Umatilla County, Oregon",317,267,50,317,116,201,317,22,34,8,16,11,0,75,20,57,16,11,46,0,0,1,0,37250,44125,425,317,108,90,59,0,0,0,0,59,31,629,438,438,357,81,0,191,41,059,950700,2,410599507002
"Block Group 1, Census Tract 9507, Umatilla County, Oregon",408,364,44,408,86,322,408,18,19,14,34,0,9,30,79,2,21,36,87,0,8,51,0,48750,85488,408,408,0,173,113,0,0,0,0,113,60,780,569,569,517,52,0,211,41,059,950700,1,410599507001
"Block Group 3, Census Tract 9507, Umatilla County, Oregon",295,229,66,295,85,210,295,0,31,0,17,11,17,30,9,0,53,26,64,21,16,0,0,51890,51641,325,295,30,174,119,5,0,5,0,114,55,736,479,479,425,54,0,257,41,059,950700,3,410599507003
"Block Group 2, Census Tract 9509, Umatilla County, Oregon",365,313,52,365,64,301,365,0,33,0,40,0,63,0,7,7,63,32,18,65,10,18,9,53306,51250,393,365,28,239,140,9,9,0,0,131,99,761,494,494,494,0,0,267,41,059,950900,2,410599509002
"Block Group 3, Census Tract 9509, Umatilla County, Oregon",879,654,225,879,118,761,879,0,0,19,37,86,0,51,29,97,111,50,198,50,58,93,0,67375,76593,920,879,41,731,532,19,9,10,0,513,199,2057,1273,1273,1166,107,0,784,41,059,950900,3,410599509003
"Block Group 1, Census Tract 9509, Umatilla County, Oregon",494,389,105,494,317,177,494,113,0,85,10,159,0,13,0,10,47,30,0,27,0,0,0,25774,25227,494,494,0,137,56,0,0,0,0,56,81,777,578,578,510,68,0,199,41,059,950900,1,410599509001
"Block Group 1, Census Tract 9502, Umatilla County, Oregon",497,404,93,497,189,308,497,47,79,33,0,0,0,29,10,0,80,91,30,28,0,60,10,54357,63309,497,497,0,355,81,18,18,0,0,63,274,939,617,617,544,73,0,322,41,059,950200,1,410599502001
"Block Group 3, Census Tract 9502, Umatilla County, Oregon",436,415,21,436,40,396,436,34,53,0,0,6,31,0,8,0,39,83,138,11,0,33,0,72955,83114,630,436,194,258,219,94,0,94,0,125,39,1075,774,774,774,0,0,301,41,059,950200,3,410599502003
"Block Group 5, Census Tract 9502, Umatilla County, Oregon",401,287,114,401,8,393,401,0,0,31,90,13,53,0,0,44,71,55,0,26,0,10,8,45767,46903,474,401,73,249,166,0,0,0,0,166,83,874,533,533,523,10,0,341,41,059,950200,5,410599502005
"Block Group 4, Census Tract 9502, Umatilla County, Oregon",357,226,131,357,227,130,357,64,51,12,0,28,47,0,0,0,46,53,7,49,0,0,0,-666666666,58590,382,357,25,188,89,0,0,0,0,89,99,735,377,377,331,46,0,358,41,059,950200,4,410599502004
"Block Group 2, Census Tract 9502, Umatilla County, Oregon",490,399,91,490,165,325,490,70,37,12,69,0,91,0,9,38,23,70,37,10,24,0,0,31566,31328,490,490,0,307,164,15,0,15,0,149,143,1084,699,699,666,33,0,385,41,059,950200,2,410599502002
"Block Group 6, Census Tract 9502, Umatilla County, Oregon",206,77,129,206,21,185,206,20,21,0,0,32,13,0,0,30,0,66,24,0,0,0,0,46417,68567,206,206,0,151,75,0,0,0,0,75,76,312,101,101,101,0,0,211,41,059,950200,6,410599502006
"Block Group 1, Census Tract 9514, Umatilla County, Oregon",602,420,182,602,132,470,602,47,33,12,26,25,32,34,49,9,66,50,67,86,0,7,59,56731,64792,807,602,205,474,269,17,3,14,0,252,205,1241,677,677,617,60,0,564,41,059,951400,1,410599514001
"Block Group 2, Census Tract 108.02, Marion County, Oregon",534,449,85,534,43,491,534,0,0,18,0,0,14,60,0,16,0,33,108,146,64,27,48,101552,90785,577,534,43,430,273,61,14,47,0,212,157,1048,640,640,640,0,0,408,41,047,010802,2,410470108022
"Block Group 4, Census Tract 108.02, Marion County, Oregon",862,683,179,862,207,655,862,5,19,6,4,35,6,88,24,64,110,121,188,74,36,71,11,65875,64758,911,862,49,677,510,105,68,37,0,405,167,2160,1366,1366,1236,130,0,794,41,047,010802,4,410470108024
"Block Group 4, Census Tract 18.01, Marion County, Oregon",522,473,49,522,222,300,522,13,0,50,70,104,15,62,0,23,0,68,55,29,0,12,21,35363,32047,644,522,122,362,294,13,0,13,0,281,68,1461,898,898,809,89,0,563,41,047,001801,4,410470018014
"Block Group 3, Census Tract 18.01, Marion County, Oregon",476,398,78,476,30,446,476,0,36,0,15,0,43,14,57,48,13,97,95,46,0,12,0,63438,67717,476,476,0,347,268,13,13,0,0,255,79,1195,581,581,581,0,0,614,41,047,001801,3,410470018013
"Block Group 2, Census Tract 18.01, Marion County, Oregon",765,469,296,765,116,649,765,52,41,59,0,56,53,85,18,128,62,60,117,34,0,0,0,45670,47028,809,765,44,168,102,50,14,36,0,52,66,1457,845,845,833,12,0,612,41,047,001801,2,410470018012
"Block Group 1, Census Tract 228, Clackamas County, Oregon",583,242,341,583,15,568,583,29,17,84,40,17,39,16,30,0,110,65,39,0,31,29,37,55583,78269,712,583,129,192,140,13,0,13,0,127,52,987,419,419,419,0,0,568,41,005,022800,1,410050228001
"Block Group 3, Census Tract 228, Clackamas County, Oregon",279,202,77,279,0,279,279,0,0,35,0,0,0,0,17,0,0,17,35,57,48,31,39,117663,84563,356,279,77,227,112,41,16,25,0,71,115,597,342,342,326,16,0,255,41,005,022800,3,410050228003
"Block Group 2, Census Tract 232.02, Clackamas County, Oregon",717,563,154,717,99,618,717,0,0,0,81,0,72,14,49,14,13,100,133,50,58,49,84,77279,88417,733,717,16,687,518,33,0,33,22,463,169,1644,907,907,868,39,0,737,41,005,023202,2,410050232022
"Block Group 2, Census Tract 302.02, Yamhill County, Oregon",353,291,62,353,71,282,353,17,18,33,0,0,11,28,65,43,37,16,26,31,28,0,0,45262,-666666666,442,353,89,191,133,0,0,0,0,133,58,666,423,423,423,0,0,243,41,071,030202,2,410710302022
"Block Group 1, Census Tract 302.02, Yamhill County, Oregon",915,843,72,915,280,635,915,0,20,0,0,82,27,34,125,86,90,114,205,86,39,1,6,59536,49722,957,915,42,531,364,51,6,45,0,313,167,2025,1445,1445,1340,105,0,580,41,071,030202,1,410710302021
"Block Group 2, Census Tract 9503, Baker County, Oregon",511,290,221,511,171,340,511,59,52,11,47,57,36,14,15,31,34,73,13,40,7,5,17,32049,53214,607,511,96,221,107,18,12,6,0,89,114,866,442,442,405,37,0,424,41,001,950300,2,410019503002
"Block Group 3, Census Tract 9503, Baker County, Oregon",213,113,100,213,98,115,213,16,17,30,17,13,13,10,15,9,13,16,11,23,0,0,10,35313,45000,341,213,128,141,47,3,0,3,0,44,94,379,152,152,140,12,0,227,41,001,950300,3,410019503003
"Block Group 3, Census Tract 9501, Baker County, Oregon",518,321,197,518,62,456,518,45,16,15,0,37,26,25,0,44,29,82,76,41,0,51,31,64219,64414,603,518,85,401,103,0,0,0,0,103,298,1020,495,495,488,7,0,525,41,001,950100,3,410019501003
"Block Group 1, Census Tract 9501, Baker County, Oregon",396,218,178,396,65,331,396,65,35,15,44,20,32,16,15,8,15,15,41,35,10,24,6,33917,74500,1031,396,635,328,157,12,0,12,0,145,171,698,338,338,298,40,0,360,41,001,950100,1,410019501001
"Block Group 3, Census Tract 9504, Baker County, Oregon",302,252,50,302,58,244,302,0,0,27,13,68,8,31,45,8,23,12,8,19,40,0,0,40714,43508,337,302,35,190,111,0,0,0,0,111,79,616,403,403,403,0,0,213,41,001,950400,3,410019504003
"Block Group 1, Census Tract 9504, Baker County, Oregon",681,376,305,681,100,581,681,0,44,42,38,29,52,13,75,49,102,54,43,71,37,20,12,49920,56750,761,681,80,519,305,25,0,25,0,280,214,1276,604,604,522,82,0,672,41,001,950400,1,410019504001
"Block Group 1, Census Tract 9506, Baker County, Oregon",248,138,110,248,7,241,248,8,3,0,30,12,16,20,25,30,0,18,47,0,32,0,7,46667,71563,413,248,165,184,95,0,0,0,0,95,89,520,169,169,153,16,0,351,41,001,950600,1,410019506001
"Block Group 3, Census Tract 9502, Baker County, Oregon",477,296,181,477,80,397,477,43,37,112,0,36,28,28,23,0,32,60,27,41,5,0,5,33438,64000,513,477,36,296,166,10,0,10,0,156,130,869,429,429,382,47,0,440,41,001,950200,3,410019502003
"Block Group 2, Census Tract 9505, Baker County, Oregon",254,139,115,254,62,192,254,16,0,11,0,26,13,9,86,11,82,0,0,0,0,0,0,43191,47727,313,254,59,143,74,0,0,0,0,74,69,885,240,240,219,21,0,645,41,001,950500,2,410019505002
"Block Group 1, Census Tract 9505, Baker County, Oregon",742,555,187,742,81,661,742,25,0,40,58,81,84,31,70,10,25,56,79,49,85,15,34,43676,68750,806,742,64,581,326,3,0,3,0,323,255,1392,807,807,774,33,0,585,41,001,950500,1,410019505001
"Block Group 1, Census Tract 3611, Josephine County, Oregon",1001,436,565,1001,162,839,1001,128,55,123,27,0,35,28,91,0,150,130,90,62,46,24,12,50527,57950,1038,1001,37,626,421,49,14,35,0,372,205,1779,768,768,631,137,0,1011,41,033,361100,1,410333611001
"Block Group 3, Census Tract 3611, Josephine County, Oregon",884,499,385,884,210,674,884,17,41,43,136,121,11,26,41,31,52,176,128,0,0,32,29,45789,63051,925,884,41,484,234,0,0,0,0,234,250,1699,757,757,737,20,0,942,41,033,361100,3,410333611003
"Block Group 4, Census Tract 3613, Josephine County, Oregon",819,520,299,819,222,597,819,47,66,55,36,34,17,73,15,39,84,45,186,56,16,28,22,52878,68403,957,819,138,633,335,75,42,33,0,260,298,1559,700,687,620,67,13,859,41,033,361300,4,410333613004
"Block Group 2, Census Tract 16.04, Marion County, Oregon",523,378,145,523,172,351,523,62,0,65,22,42,125,19,0,21,0,104,63,0,0,0,0,32448,45595,523,523,0,157,64,0,0,0,0,64,93,862,496,496,422,74,0,366,41,047,001604,2,410470016042
"Block Group 2, Census Tract 214, Clackamas County, Oregon",395,350,45,395,109,286,395,22,0,26,0,28,0,0,31,52,93,71,27,18,21,0,6,55850,59948,432,395,37,171,112,14,14,0,0,98,59,903,652,652,553,99,0,251,41,005,021400,2,410050214002
"Block Group 3, Census Tract 214, Clackamas County, Oregon",400,367,33,400,30,370,400,53,0,19,29,0,51,11,48,15,61,39,0,30,44,0,0,44345,130063,465,400,65,163,141,15,0,15,0,126,22,611,560,560,560,0,0,51,41,005,021400,3,410050214003
"Block Group 1, Census Tract 9718, Klamath County, Oregon",382,258,124,382,143,239,382,31,72,28,16,7,26,5,46,19,17,30,23,30,22,0,10,40882,41979,481,382,99,136,75,4,0,4,0,71,61,701,464,464,424,40,0,237,41,035,971800,1,410359718001
"Block Group 2, Census Tract 9703, Klamath County, Oregon",212,123,89,212,15,197,212,9,8,0,0,17,17,15,12,9,19,12,79,15,0,0,0,62500,67708,237,212,25,203,103,12,0,12,0,91,100,379,141,141,141,0,0,238,41,035,970300,2,410359703002
"Block Group 1, Census Tract 9703, Klamath County, Oregon",295,69,226,295,63,232,295,27,10,29,40,0,9,11,23,34,12,45,20,0,11,24,0,44712,67569,901,295,606,248,110,0,0,0,0,110,138,498,119,119,98,21,0,379,41,035,970300,1,410359703001
"Block Group 3, Census Tract 9703, Klamath County, Oregon",403,247,156,403,49,354,403,33,8,0,0,23,0,10,50,14,15,86,97,32,0,5,30,72533,73250,512,403,109,389,260,21,21,0,0,239,129,809,405,405,405,0,0,404,41,035,970300,3,410359703003
"Block Group 4, Census Tract 9703, Klamath County, Oregon",306,230,76,306,10,296,306,0,0,0,32,0,33,0,0,13,120,32,33,33,0,0,10,51705,52273,365,306,59,306,234,0,0,0,0,234,72,630,397,397,381,16,0,233,41,035,970300,4,410359703004
"Block Group 2, Census Tract 9705, Klamath County, Oregon",247,134,113,247,46,201,247,34,5,9,25,25,0,16,12,15,21,45,4,13,14,5,4,44107,37109,324,247,77,226,118,14,0,14,0,104,108,482,206,206,195,11,0,276,41,035,970500,2,410359705002
"Block Group 1, Census Tract 9705, Klamath County, Oregon",426,280,146,426,98,328,426,21,40,24,22,63,36,29,8,5,5,70,68,9,17,5,4,36458,37396,512,426,86,313,169,5,5,0,0,164,144,814,417,417,353,64,0,397,41,035,970500,1,410359705001
"Block Group 3, Census Tract 9711, Klamath County, Oregon",553,402,151,553,19,534,553,13,88,19,0,16,15,0,0,0,104,77,106,25,77,13,0,73198,56354,553,553,0,387,264,0,0,0,0,264,123,1029,639,639,639,0,0,390,41,035,971100,3,410359711003
"Block Group 4, Census Tract 9711, Klamath County, Oregon",227,200,27,227,50,177,227,0,0,0,57,0,0,8,0,0,12,48,37,53,12,0,0,64401,64349,266,227,39,123,96,12,12,0,0,84,27,516,360,360,350,10,0,156,41,035,971100,4,410359711004
"Block Group 1, Census Tract 9711, Klamath County, Oregon",311,260,51,311,40,271,311,0,15,40,9,27,0,12,16,20,28,134,10,0,0,0,0,56473,35433,349,311,38,116,43,0,0,0,0,43,73,638,448,403,373,30,45,190,41,035,971100,1,410359711001
"Block Group 2, Census Tract 9711, Klamath County, Oregon",1049,779,270,1049,144,905,1049,0,20,0,14,27,0,85,0,48,212,67,226,118,39,130,63,78750,86324,1138,1049,89,741,459,21,0,21,17,421,282,2060,1144,1144,1144,0,0,916,41,035,971100,2,410359711002
"Block Group 2, Census Tract 106, Marion County, Oregon",627,483,144,627,88,539,627,28,17,23,31,26,30,55,8,63,57,47,70,68,66,11,27,57063,75682,735,627,108,562,343,9,0,9,0,334,219,1284,758,758,671,87,0,526,41,047,010600,2,410470106002
"Block Group 3, Census Tract 106, Marion County, Oregon",291,146,145,291,62,229,291,24,26,16,6,14,11,9,19,28,14,28,68,4,15,6,3,48958,52188,410,291,119,206,118,2,2,0,0,116,88,561,191,191,184,7,0,370,41,047,010600,3,410470106003
"Block Group 3, Census Tract 13, Marion County, Oregon",289,230,59,289,9,280,289,0,0,0,0,0,0,31,18,8,34,28,83,31,25,31,0,90265,94792,289,289,0,228,194,23,6,17,0,171,34,671,443,435,376,59,8,228,41,047,001300,3,410470013003
"Block Group 1, Census Tract 13, Marion County, Oregon",825,723,102,825,50,775,825,15,0,61,8,26,17,32,7,16,33,103,131,128,44,83,121,94583,104125,946,825,121,509,366,69,31,38,0,297,143,1445,1118,1118,1068,50,0,327,41,047,001300,1,410470013001
"Block Group 3, Census Tract 15.01, Marion County, Oregon",726,459,267,726,161,565,726,9,38,9,66,42,42,64,9,73,40,138,91,46,13,9,37,50982,63750,754,726,28,246,148,8,0,8,0,140,98,1336,768,768,748,20,0,568,41,047,001501,3,410470015013
"Block Group 1, Census Tract 15.01, Marion County, Oregon",473,387,86,473,64,409,473,0,9,26,9,33,35,10,0,14,17,80,86,46,31,35,42,75438,86354,540,473,67,365,298,30,0,30,0,268,67,1144,764,764,729,35,0,380,41,047,001501,1,410470015011
"Block Group 4, Census Tract 16.02, Marion County, Oregon",651,557,94,651,46,605,651,0,28,0,184,0,19,0,0,90,0,117,145,33,35,0,0,62745,64674,651,651,0,434,288,33,0,33,0,255,146,1358,1108,1108,1057,51,0,250,41,047,001602,4,410470016024
"Block Group 2, Census Tract 16.02, Marion County, Oregon",941,706,235,941,419,522,941,105,33,62,68,222,49,107,114,88,17,63,13,0,0,0,0,29565,27652,1034,941,93,73,73,58,0,58,0,15,0,1663,1031,1031,804,227,0,632,41,047,001602,2,410470016022
"Block Group 1, Census Tract 16.02, Marion County, Oregon",806,676,130,806,352,454,806,19,68,53,44,74,50,57,27,42,173,124,27,0,0,0,48,48155,39659,844,806,38,119,78,26,0,26,0,52,41,2085,1271,1271,1247,24,0,814,41,047,001602,1,410470016021
"Block Group 3, Census Tract 18.02, Marion County, Oregon",381,381,0,381,99,282,381,0,0,0,0,0,17,0,0,14,123,60,83,36,21,27,0,68365,62227,381,381,0,296,274,0,0,0,0,274,22,1247,864,864,794,70,0,383,41,047,001802,3,410470018023
"Block Group 2, Census Tract 18.02, Marion County, Oregon",462,371,91,462,72,390,462,0,25,15,0,0,31,18,0,68,14,188,0,48,0,55,0,61765,48397,462,462,0,133,64,17,0,17,0,47,69,1031,721,721,721,0,0,310,41,047,001802,2,410470018022
"Block Group 1, Census Tract 23.01, Marion County, Oregon",948,762,186,948,136,812,948,0,0,10,7,18,104,35,30,16,83,243,115,139,69,35,44,67364,68942,971,948,23,588,480,82,7,75,0,398,108,1952,1223,1223,1190,33,0,729,41,047,002301,1,410470023011
"Block Group 1, Census Tract 107.02, Marion County, Oregon",418,263,155,418,14,404,418,0,0,0,0,0,107,15,16,33,27,46,33,33,41,0,67,61833,74531,478,418,60,330,188,16,0,16,0,172,142,894,468,468,454,14,0,426,41,047,010702,1,410470107021
"Block Group 2, Census Tract 107.02, Marion County, Oregon",933,801,132,933,198,735,933,32,51,0,87,16,64,29,145,12,58,48,98,92,43,95,63,55078,55938,981,933,48,820,411,44,17,27,0,367,409,2353,1378,1378,1318,60,0,975,41,047,010702,2,410470107022
"Block Group 4, Census Tract 108.01, Marion County, Oregon",230,168,62,230,16,214,230,0,15,0,62,0,15,18,0,0,26,13,34,0,14,17,16,50481,50139,278,230,48,167,93,18,18,0,0,75,74,522,334,334,316,18,0,188,41,047,010801,4,410470108014
"Block Group 5, Census Tract 108.01, Marion County, Oregon",639,492,147,639,130,509,639,76,0,6,32,65,15,78,17,11,33,71,59,25,19,65,67,53594,79625,639,639,0,444,325,39,20,19,0,286,119,1341,946,946,837,109,0,395,41,047,010801,5,410470108015
"Block Group 1, Census Tract 108.01, Marion County, Oregon",433,417,16,433,104,329,433,12,0,0,43,0,15,38,3,36,13,190,14,30,39,0,0,63063,60880,477,433,44,227,151,0,0,0,0,151,76,1093,696,696,652,44,0,397,41,047,010801,1,410470108011
"Block Group 2, Census Tract 108.01, Marion County, Oregon",345,274,71,345,7,338,345,15,16,0,15,29,48,0,0,0,53,0,74,53,42,0,0,-666666666,91639,390,345,45,216,144,16,0,16,0,128,72,774,458,458,385,73,0,316,41,047,010801,2,410470108012
"Block Group 2, Census Tract 232.01, Clackamas County, Oregon",746,558,188,746,77,669,746,41,16,17,0,41,18,27,16,24,45,39,75,60,127,48,152,106167,126250,875,746,129,657,463,150,14,136,0,313,194,1858,1061,1061,1045,16,0,797,41,005,023201,2,410050232012
"Block Group 1, Census Tract 232.01, Clackamas County, Oregon",740,534,206,740,33,707,740,16,8,51,16,0,0,49,32,9,41,42,113,86,103,128,46,99417,120133,775,740,35,714,564,121,28,93,0,443,150,1774,1120,1120,1071,49,0,654,41,005,023201,1,410050232011
"Block Group 1, Census Tract 236, Clackamas County, Oregon",408,291,117,408,21,387,408,0,0,0,20,17,0,10,11,0,31,41,56,36,103,73,10,109868,109934,437,408,29,370,216,92,34,58,0,124,154,920,524,524,481,43,0,396,41,005,023600,1,410050236001
"Block Group 3, Census Tract 243.02, Clackamas County, Oregon",761,527,234,761,129,632,761,104,17,11,18,20,60,34,35,19,32,11,228,57,37,45,33,80156,86827,908,761,147,715,523,11,11,0,0,512,192,1633,840,840,778,62,0,793,41,005,024302,3,410050243023
"Block Group 2, Census Tract 203.04, Clackamas County, Oregon",574,459,115,574,12,562,574,28,16,0,15,29,0,0,15,31,31,14,142,57,28,84,84,96813,134286,640,574,66,436,246,20,20,0,0,226,190,983,611,611,611,0,0,372,41,005,020304,2,410050203042
"Block Group 1, Census Tract 203.04, Clackamas County, Oregon",711,656,55,711,57,654,711,0,0,0,13,51,0,0,15,15,20,87,34,36,117,109,214,136635,143083,711,711,0,694,556,67,18,49,0,489,138,1651,1159,1159,1062,97,0,492,41,005,020304,1,410050203041
"Block Group 1, Census Tract 212, Clackamas County, Oregon",933,395,538,933,127,806,933,115,0,17,100,61,18,67,64,24,99,94,106,62,53,27,26,50066,68438,1029,933,96,241,99,30,13,17,0,69,142,1462,563,563,547,16,0,899,41,005,021200,1,410050212001
"Block Group 1, Census Tract 224, Clackamas County, Oregon",399,280,119,399,38,361,399,47,32,17,23,0,7,26,14,16,24,41,75,23,9,34,11,56544,96000,447,399,48,171,137,7,0,7,0,130,34,845,497,497,472,25,0,348,41,005,022400,1,410050224001
"Block Group 1, Census Tract 9707, Klamath County, Oregon",281,153,128,281,9,272,281,7,0,5,0,65,12,4,47,0,44,15,41,10,16,7,8,50083,51083,311,281,30,243,111,8,0,8,0,103,132,550,234,234,234,0,0,316,41,035,970700,1,410359707001
"Block Group 2, Census Tract 9707, Klamath County, Oregon",590,487,103,590,58,532,590,23,27,12,21,3,26,47,46,95,35,79,86,41,9,32,8,49457,55500,686,590,96,420,248,32,7,25,0,216,172,1117,767,758,711,47,9,350,41,035,970700,2,410359707002
"Block Group 3, Census Tract 9717, Klamath County, Oregon",220,149,71,220,114,106,220,22,41,34,20,26,20,0,12,9,28,7,1,0,0,0,0,23250,25433,220,220,0,42,23,0,0,0,0,23,19,378,191,191,154,37,0,187,41,035,971700,3,410359717003
"Block Group 2, Census Tract 9717, Klamath County, Oregon",459,323,136,459,90,369,459,56,8,73,7,0,21,18,0,41,18,37,117,18,22,7,16,51528,92633,482,459,23,279,230,14,10,4,0,216,49,803,494,483,476,7,11,309,41,035,971700,2,410359717002
"Block Group 1, Census Tract 9710, Klamath County, Oregon",317,218,99,317,61,256,317,17,34,37,0,14,59,39,0,0,6,9,14,47,0,17,24,34894,100694,342,317,25,191,115,8,0,8,0,107,76,548,332,316,305,11,16,216,41,035,971000,1,410359710001
"Block Group 1, Census Tract 9506, Umatilla County, Oregon",214,200,14,214,12,202,214,0,0,0,0,15,0,0,0,12,43,79,65,0,0,0,0,62372,60625,214,214,0,142,86,12,0,12,0,74,56,441,367,367,301,66,0,74,41,059,950600,1,410599506001
"Block Group 3, Census Tract 9506, Umatilla County, Oregon",236,140,96,236,110,126,236,94,32,0,0,0,27,31,52,0,0,0,0,0,0,0,0,-666666666,-666666666,291,236,55,31,0,0,0,0,0,0,31,372,155,155,140,15,0,217,41,059,950600,3,410599506003
"Block Group 6, Census Tract 9506, Umatilla County, Oregon",498,340,158,498,165,333,498,0,62,19,19,12,0,0,0,0,0,113,103,109,34,27,0,88235,91625,504,498,6,311,211,61,16,45,0,150,100,1034,663,663,655,8,0,371,41,059,950600,6,410599506006
"Block Group 4, Census Tract 9508, Umatilla County, Oregon",1058,934,124,1058,68,990,1058,0,34,16,16,155,17,58,45,48,21,169,107,131,57,76,108,67321,68286,1119,1058,61,970,593,44,0,44,0,549,377,2435,1474,1474,1339,135,0,961,41,059,950800,4,410599508004
"Block Group 2, Census Tract 9508, Umatilla County, Oregon",325,294,31,325,106,219,325,63,84,53,41,0,0,0,17,0,16,24,12,0,0,0,15,15731,16840,393,325,68,169,154,17,17,0,0,137,15,467,374,374,357,17,0,93,41,059,950800,2,410599508002
"Block Group 1, Census Tract 9508, Umatilla County, Oregon",381,287,94,381,45,336,381,18,16,0,0,0,0,0,135,0,60,62,41,0,0,33,16,53015,51944,458,381,77,297,236,0,0,0,0,236,61,2821,419,419,419,0,0,2402,41,059,950800,1,410599508001
"Block Group 3, Census Tract 9508, Umatilla County, Oregon",266,174,92,266,122,144,266,38,78,0,0,26,0,14,0,0,28,0,82,0,0,0,0,-666666666,52857,266,266,0,212,118,0,0,0,0,118,94,685,416,416,369,47,0,269,41,059,950800,3,410599508003
"Block Group 1, Census Tract 9510, Umatilla County, Oregon",314,155,159,314,0,314,314,62,25,0,0,0,14,24,0,0,0,29,32,52,0,62,14,77778,-666666666,314,314,0,252,211,30,0,30,0,181,41,638,350,341,268,73,9,288,41,059,951000,1,410599510001
"Block Group 2, Census Tract 9510, Umatilla County, Oregon",871,605,266,871,340,531,871,154,102,0,75,83,0,0,10,32,15,106,107,30,50,86,21,48102,61250,987,871,116,449,342,18,18,0,0,324,107,1891,1214,1202,1178,24,12,677,41,059,951000,2,410599510002
"Block Group 4, Census Tract 9510, Umatilla County, Oregon",312,209,103,312,87,225,312,41,17,12,0,34,0,11,12,35,10,83,57,0,0,0,0,49571,66458,312,312,0,164,32,0,0,0,0,32,132,719,546,546,398,148,0,173,41,059,951000,4,410599510004
"Block Group 3, Census Tract 9510, Umatilla County, Oregon",505,348,157,505,74,431,505,47,10,30,0,50,0,59,6,0,64,39,146,47,0,0,7,59351,78295,505,505,0,292,154,0,0,0,0,154,138,811,455,455,446,9,0,356,41,059,951000,3,410599510003
"Block Group 3, Census Tract 2.03, Jackson County, Oregon",561,447,114,561,226,335,561,97,60,13,31,7,76,18,13,67,71,74,30,4,0,0,0,33906,40000,627,561,66,95,48,0,0,0,0,48,47,1010,729,729,679,50,0,281,41,029,000203,3,410290002033
"Block Group 2, Census Tract 2.03, Jackson County, Oregon",637,555,82,637,161,476,637,18,17,28,39,12,28,28,72,13,81,95,65,40,56,45,0,57697,68523,637,637,0,283,265,25,14,11,0,240,18,1434,946,946,880,66,0,488,41,029,000203,2,410290002032
"Block Group 1, Census Tract 2.03, Jackson County, Oregon",411,330,81,411,163,248,411,7,66,19,36,41,36,25,0,45,26,11,72,13,7,7,0,35078,32292,411,411,0,91,67,10,10,0,0,57,24,653,424,424,417,7,0,229,41,029,000203,1,410290002031
"Block Group 3, Census Tract 13.02, Jackson County, Oregon",1028,882,146,1028,344,684,1028,18,36,0,145,125,94,38,33,0,53,235,138,60,38,15,0,51603,60455,1028,1028,0,927,485,110,16,94,0,375,442,2364,1602,1602,1534,68,0,762,41,029,001302,3,410290013023
"Block Group 5, Census Tract 13.02, Jackson County, Oregon",413,292,121,413,32,381,413,25,0,0,67,0,16,54,35,14,0,40,119,43,0,0,0,49196,75714,464,413,51,390,242,59,59,0,0,183,148,877,545,545,493,52,0,332,41,029,001302,5,410290013025
"Block Group 1, Census Tract 13.02, Jackson County, Oregon",424,250,174,424,124,300,424,24,17,68,0,0,18,21,0,33,34,52,71,0,44,24,18,59559,68964,424,424,0,356,257,37,0,37,0,220,99,962,351,351,302,49,0,611,41,029,001302,1,410290013021
"Block Group 4, Census Tract 22, Jackson County, Oregon",698,454,244,698,75,623,698,39,77,0,80,0,75,0,33,49,30,126,33,15,47,33,61,49706,67000,842,698,144,464,258,35,0,35,0,223,206,1127,615,615,589,26,0,512,41,029,002200,4,410290022004
"Block Group 2, Census Tract 22, Jackson County, Oregon",634,476,158,634,195,439,634,86,16,31,0,23,55,0,0,0,47,11,102,28,113,75,47,81435,109950,688,634,54,282,152,25,0,25,0,127,130,1268,868,868,793,75,0,400,41,029,002200,2,410290022002
"Block Group 3, Census Tract 22, Jackson County, Oregon",556,374,182,556,38,518,556,18,13,14,0,34,0,38,15,16,19,17,109,67,17,64,115,93897,117768,575,556,19,460,286,32,0,32,0,254,174,1057,506,506,506,0,0,551,41,029,002200,3,410290022003
"Block Group 1, Census Tract 30.01, Jackson County, Oregon",398,210,188,398,18,380,398,57,7,10,27,24,0,0,22,9,20,75,58,12,50,16,11,69630,69907,438,398,40,301,177,58,14,44,0,119,124,837,380,380,350,30,0,457,41,029,003001,1,410290030011
