,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_med,GEOID,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
68,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1740,7808061.9918,608852.1747,7818621.9918,619412.1747,POINT (7808061.9918 608852.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
69,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1741,7808061.9918,598292.1747,7818621.9918,608852.1747,POINT (7808061.9918 598292.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
70,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1742,7808061.9918,587732.1747,7818621.9918,598292.1747,POINT (7808061.9918 587732.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
71,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1780,7818621.9918,608852.1747,7829181.9918,619412.1747,POINT (7818621.9918 608852.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
72,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1781,7818621.9918,598292.1747,7829181.9918,608852.1747,POINT (7818621.9918 598292.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
73,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1782,7818621.9918,587732.1747,7829181.9918,598292.1747,POINT (7818621.9918 587732.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
74,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1821,7829181.9918,598292.1747,7839741.9918,608852.1747,POINT (7829181.9918 598292.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
75,104,17,11,18,20,60,34,35,19,32,11,80156,410050243023,1822,7829181.9918,587732.1747,7839741.9918,598292.1747,POINT (7829181.9918 587732.1747),41,005,024302,3,Block Group 3,G5030,S,188369297.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
76,0,0,0,13,51,0,0,15,15,20,87,136635,410050203041,1056,7628541.9918,651092.1747,7639101.9918,661652.1747,POINT (7628541.9918 651092.1747),41,005,020304,1,Block Group 1,G5030,S,1270935.0,1260.0,+45.4253875,-122.7388948,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
77,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1227,7670781.9918,534932.1747,7681341.9918,545492.1747,POINT (7670781.9918 534932.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
78,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1228,7670781.9918,524372.1747,7681341.9918,534932.1747,POINT (7670781.9918 524372.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
79,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1230,7670781.9918,503252.1747,7681341.9918,513812.1747,POINT (7670781.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
80,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1231,7670781.9918,492692.1747,7681341.9918,503252.1747,POINT (7670781.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
81,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1232,7670781.9918,482132.1747,7681341.9918,492692.1747,POINT (7670781.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
82,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1268,7681341.9918,524372.1747,7691901.9918,534932.1747,POINT (7681341.9918 524372.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
83,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1269,7681341.9918,513812.1747,7691901.9918,524372.1747,POINT (7681341.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
84,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1270,7681341.9918,503252.1747,7691901.9918,513812.1747,POINT (7681341.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
85,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1271,7681341.9918,492692.1747,7691901.9918,503252.1747,POINT (7681341.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
86,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1272,7681341.9918,482132.1747,7691901.9918,492692.1747,POINT (7681341.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
87,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1273,7681341.9918,471572.1747,7691901.9918,482132.1747,POINT (7681341.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
88,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1309,7691901.9918,513812.1747,7702461.9918,524372.1747,POINT (7691901.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
89,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1310,7691901.9918,503252.1747,7702461.9918,513812.1747,POINT (7691901.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
90,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1311,7691901.9918,492692.1747,7702461.9918,503252.1747,POINT (7691901.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
91,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1312,7691901.9918,482132.1747,7702461.9918,492692.1747,POINT (7691901.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
92,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1313,7691901.9918,471572.1747,7702461.9918,482132.1747,POINT (7691901.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
93,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1349,7702461.9918,513812.1747,7713021.9918,524372.1747,POINT (7702461.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
94,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1350,7702461.9918,503252.1747,7713021.9918,513812.1747,POINT (7702461.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
95,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1351,7702461.9918,492692.1747,7713021.9918,503252.1747,POINT (7702461.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
96,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1352,7702461.9918,482132.1747,7713021.9918,492692.1747,POINT (7702461.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
97,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1353,7702461.9918,471572.1747,7713021.9918,482132.1747,POINT (7702461.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
98,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1354,7702461.9918,461012.1747,7713021.9918,471572.1747,POINT (7702461.9918 461012.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
99,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1389,7713021.9918,513812.1747,7723581.9918,524372.1747,POINT (7713021.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
100,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1390,7713021.9918,503252.1747,7723581.9918,513812.1747,POINT (7713021.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
101,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1391,7713021.9918,492692.1747,7723581.9918,503252.1747,POINT (7713021.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
102,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1392,7713021.9918,482132.1747,7723581.9918,492692.1747,POINT (7713021.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
103,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1393,7713021.9918,471572.1747,7723581.9918,482132.1747,POINT (7713021.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
104,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1394,7713021.9918,461012.1747,7723581.9918,471572.1747,POINT (7713021.9918 461012.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
105,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1395,7713021.9918,450452.1747,7723581.9918,461012.1747,POINT (7713021.9918 450452.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
106,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1428,7723581.9918,524372.1747,7734141.9918,534932.1747,POINT (7723581.9918 524372.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
107,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1429,7723581.9918,513812.1747,7734141.9918,524372.1747,POINT (7723581.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
108,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1430,7723581.9918,503252.1747,7734141.9918,513812.1747,POINT (7723581.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
109,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1431,7723581.9918,492692.1747,7734141.9918,503252.1747,POINT (7723581.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
110,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1432,7723581.9918,482132.1747,7734141.9918,492692.1747,POINT (7723581.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
111,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1433,7723581.9918,471572.1747,7734141.9918,482132.1747,POINT (7723581.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
112,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1434,7723581.9918,461012.1747,7734141.9918,471572.1747,POINT (7723581.9918 461012.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
113,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1435,7723581.9918,450452.1747,7734141.9918,461012.1747,POINT (7723581.9918 450452.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
114,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1469,7734141.9918,513812.1747,7744701.9918,524372.1747,POINT (7734141.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
115,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1470,7734141.9918,503252.1747,7744701.9918,513812.1747,POINT (7734141.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
116,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1471,7734141.9918,492692.1747,7744701.9918,503252.1747,POINT (7734141.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
117,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1472,7734141.9918,482132.1747,7744701.9918,492692.1747,POINT (7734141.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
118,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1473,7734141.9918,471572.1747,7744701.9918,482132.1747,POINT (7734141.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
119,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1474,7734141.9918,461012.1747,7744701.9918,471572.1747,POINT (7734141.9918 461012.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
120,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1475,7734141.9918,450452.1747,7744701.9918,461012.1747,POINT (7734141.9918 450452.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
121,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1509,7744701.9918,513812.1747,7755261.9918,524372.1747,POINT (7744701.9918 513812.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
122,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1510,7744701.9918,503252.1747,7755261.9918,513812.1747,POINT (7744701.9918 503252.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
123,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1511,7744701.9918,492692.1747,7755261.9918,503252.1747,POINT (7744701.9918 492692.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
124,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1512,7744701.9918,482132.1747,7755261.9918,492692.1747,POINT (7744701.9918 482132.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
125,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1513,7744701.9918,471572.1747,7755261.9918,482132.1747,POINT (7744701.9918 471572.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
126,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1514,7744701.9918,461012.1747,7755261.9918,471572.1747,POINT (7744701.9918 461012.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
127,10,0,20,0,12,10,0,32,0,9,75,71875,410050240002,1515,7744701.9918,450452.1747,7755261.9918,461012.1747,POINT (7744701.9918 450452.1747),41,005,024000,2,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
128,38,17,18,27,36,29,46,12,29,55,39,53411,410530204001,268,7417341.9918,524372.1747,7427901.9918,534932.1747,POINT (7417341.9918 524372.1747),41,053,020400,1,Block Group 1,G5030,S,44710450.0,43936.0,+45.0519061,-123.4623889,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
129,38,17,18,27,36,29,46,12,29,55,39,53411,410530204001,308,7427901.9918,524372.1747,7438461.9918,534932.1747,POINT (7427901.9918 524372.1747),41,053,020400,1,Block Group 1,G5030,S,44710450.0,43936.0,+45.0519061,-123.4623889,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
130,38,17,18,27,36,29,46,12,29,55,39,53411,410530204001,348,7438461.9918,524372.1747,7449021.9918,534932.1747,POINT (7438461.9918 524372.1747),41,053,020400,1,Block Group 1,G5030,S,44710450.0,43936.0,+45.0519061,-123.4623889,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
131,38,17,18,27,36,29,46,12,29,55,39,53411,410530204001,349,7438461.9918,513812.1747,7449021.9918,524372.1747,POINT (7438461.9918 513812.1747),41,053,020400,1,Block Group 1,G5030,S,44710450.0,43936.0,+45.0519061,-123.4623889,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
132,38,17,18,27,36,29,46,12,29,55,39,53411,410530204001,388,7449021.9918,524372.1747,7459581.9918,534932.1747,POINT (7449021.9918 524372.1747),41,053,020400,1,Block Group 1,G5030,S,44710450.0,43936.0,+45.0519061,-123.4623889,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
