,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
134,135,7385661.9918,661652.1747,7396221.9918,672212.1747,POINT (7385661.9918 661652.1747),,,,,,,,,,,,,,,,,,,,,
135,136,7385661.9918,651092.1747,7396221.9918,661652.1747,POINT (7385661.9918 651092.1747),,,,,,,,,,,,,,,,,,,,,
136,137,7385661.9918,640532.1747,7396221.9918,651092.1747,POINT (7385661.9918 640532.1747),,,,,,,,,,,,,,,,,,,,,
137,138,7385661.9918,629972.1747,7396221.9918,640532.1747,POINT (7385661.9918 629972.1747),,,,,,,,,,,,,,,,,,,,,
138,139,7385661.9918,619412.1747,7396221.9918,629972.1747,POINT (7385661.9918 619412.1747),,,,,,,,,,,,,,,,,,,,,
139,140,7385661.9918,608852.1747,7396221.9918,619412.1747,POINT (7385661.9918 608852.1747),,,,,,,,,,,,,,,,,,,,,
140,141,7385661.9918,598292.1747,7396221.9918,608852.1747,POINT (7385661.9918 598292.1747),,,,,,,,,,,,,,,,,,,,,
141,142,7385661.9918,587732.1747,7396221.9918,598292.1747,POINT (7385661.9918 587732.1747),,,,,,,,,,,,,,,,,,,,,
142,143,7385661.9918,577172.1747,7396221.9918,587732.1747,POINT (7385661.9918 577172.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
143,144,7385661.9918,566612.1747,7396221.9918,577172.1747,POINT (7385661.9918 566612.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
144,145,7385661.9918,556052.1747,7396221.9918,566612.1747,POINT (7385661.9918 556052.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
145,146,7385661.9918,545492.1747,7396221.9918,556052.1747,POINT (7385661.9918 545492.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
146,147,7385661.9918,534932.1747,7396221.9918,545492.1747,POINT (7385661.9918 534932.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
147,148,7385661.9918,524372.1747,7396221.9918,534932.1747,POINT (7385661.9918 524372.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
148,149,7385661.9918,513812.1747,7396221.9918,524372.1747,POINT (7385661.9918 513812.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
149,150,7385661.9918,503252.1747,7396221.9918,513812.1747,POINT (7385661.9918 503252.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
150,151,7385661.9918,492692.1747,7396221.9918,503252.1747,POINT (7385661.9918 492692.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
151,152,7385661.9918,482132.1747,7396221.9918,492692.1747,POINT (7385661.9918 482132.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
152,153,7385661.9918,471572.1747,7396221.9918,482132.1747,POINT (7385661.9918 471572.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
153,154,7385661.9918,461012.1747,7396221.9918,471572.1747,POINT (7385661.9918 461012.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
154,155,7385661.9918,450452.1747,7396221.9918,461012.1747,POINT (7385661.9918 450452.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
155,156,7385661.9918,439892.1747,7396221.9918,450452.1747,POINT (7385661.9918 439892.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
156,157,7385661.9918,429332.1747,7396221.9918,439892.1747,POINT (7385661.9918 429332.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
157,158,7385661.9918,418772.1747,7396221.9918,429332.1747,POINT (7385661.9918 418772.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
158,159,7385661.9918,408212.1747,7396221.9918,418772.1747,POINT (7385661.9918 408212.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
159,160,7385661.9918,397652.1747,7396221.9918,408212.1747,POINT (7385661.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
160,161,7396221.9918,809492.1747,7406781.9918,820052.1747,POINT (7396221.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
161,162,7396221.9918,798932.1747,7406781.9918,809492.1747,POINT (7396221.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
162,163,7396221.9918,788372.1747,7406781.9918,798932.1747,POINT (7396221.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
163,164,7396221.9918,777812.1747,7406781.9918,788372.1747,POINT (7396221.9918 777812.1747),,,,,,,,,,,,,,,,,,,,,
164,165,7396221.9918,767252.1747,7406781.9918,777812.1747,POINT (7396221.9918 767252.1747),,,,,,,,,,,,,,,,,,,,,
165,166,7396221.9918,756692.1747,7406781.9918,767252.1747,POINT (7396221.9918 756692.1747),,,,,,,,,,,,,,,,,,,,,
166,167,7396221.9918,746132.1747,7406781.9918,756692.1747,POINT (7396221.9918 746132.1747),,,,,,,,,,,,,,,,,,,,,
167,168,7396221.9918,735572.1747,7406781.9918,746132.1747,POINT (7396221.9918 735572.1747),,,,,,,,,,,,,,,,,,,,,
168,169,7396221.9918,725012.1747,7406781.9918,735572.1747,POINT (7396221.9918 725012.1747),,,,,,,,,,,,,,,,,,,,,
169,170,7396221.9918,714452.1747,7406781.9918,725012.1747,POINT (7396221.9918 714452.1747),,,,,,,,,,,,,,,,,,,,,
170,171,7396221.9918,703892.1747,7406781.9918,714452.1747,POINT (7396221.9918 703892.1747),,,,,,,,,,,,,,,,,,,,,
171,172,7396221.9918,693332.1747,7406781.9918,703892.1747,POINT (7396221.9918 693332.1747),,,,,,,,,,,,,,,,,,,,,
172,173,7396221.9918,682772.1747,7406781.9918,693332.1747,POINT (7396221.9918 682772.1747),,,,,,,,,,,,,,,,,,,,,
173,174,7396221.9918,672212.1747,7406781.9918,682772.1747,POINT (7396221.9918 672212.1747),41,057,960400,6,410579604006,Block Group 6,G5030,S,305020779.0,0.0,+45.5283968,-123.5209814,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
174,175,7396221.9918,661652.1747,7406781.9918,672212.1747,POINT (7396221.9918 661652.1747),,,,,,,,,,,,,,,,,,,,,
175,176,7396221.9918,651092.1747,7406781.9918,661652.1747,POINT (7396221.9918 651092.1747),,,,,,,,,,,,,,,,,,,,,
176,177,7396221.9918,640532.1747,7406781.9918,651092.1747,POINT (7396221.9918 640532.1747),,,,,,,,,,,,,,,,,,,,,
177,178,7396221.9918,629972.1747,7406781.9918,640532.1747,POINT (7396221.9918 629972.1747),,,,,,,,,,,,,,,,,,,,,
178,179,7396221.9918,619412.1747,7406781.9918,629972.1747,POINT (7396221.9918 619412.1747),,,,,,,,,,,,,,,,,,,,,
179,180,7396221.9918,608852.1747,7406781.9918,619412.1747,POINT (7396221.9918 608852.1747),,,,,,,,,,,,,,,,,,,,,
180,181,7396221.9918,598292.1747,7406781.9918,608852.1747,POINT (7396221.9918 598292.1747),,,,,,,,,,,,,,,,,,,,,
181,182,7396221.9918,587732.1747,7406781.9918,598292.1747,POINT (7396221.9918 587732.1747),,,,,,,,,,,,,,,,,,,,,
182,183,7396221.9918,577172.1747,7406781.9918,587732.1747,POINT (7396221.9918 577172.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
183,184,7396221.9918,566612.1747,7406781.9918,577172.1747,POINT (7396221.9918 566612.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
184,185,7396221.9918,556052.1747,7406781.9918,566612.1747,POINT (7396221.9918 556052.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
185,186,7396221.9918,545492.1747,7406781.9918,556052.1747,POINT (7396221.9918 545492.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
186,187,7396221.9918,534932.1747,7406781.9918,545492.1747,POINT (7396221.9918 534932.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
187,188,7396221.9918,524372.1747,7406781.9918,534932.1747,POINT (7396221.9918 524372.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
188,189,7396221.9918,513812.1747,7406781.9918,524372.1747,POINT (7396221.9918 513812.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
189,190,7396221.9918,503252.1747,7406781.9918,513812.1747,POINT (7396221.9918 503252.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
190,191,7396221.9918,492692.1747,7406781.9918,503252.1747,POINT (7396221.9918 492692.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
191,192,7396221.9918,482132.1747,7406781.9918,492692.1747,POINT (7396221.9918 482132.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
192,193,7396221.9918,471572.1747,7406781.9918,482132.1747,POINT (7396221.9918 471572.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
193,194,7396221.9918,461012.1747,7406781.9918,471572.1747,POINT (7396221.9918 461012.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
194,195,7396221.9918,450452.1747,7406781.9918,461012.1747,POINT (7396221.9918 450452.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
195,196,7396221.9918,439892.1747,7406781.9918,450452.1747,POINT (7396221.9918 439892.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
196,197,7396221.9918,429332.1747,7406781.9918,439892.1747,POINT (7396221.9918 429332.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
197,198,7396221.9918,418772.1747,7406781.9918,429332.1747,POINT (7396221.9918 418772.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
198,199,7396221.9918,408212.1747,7406781.9918,418772.1747,POINT (7396221.9918 408212.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
199,200,7396221.9918,397652.1747,7406781.9918,408212.1747,POINT (7396221.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
200,201,7406781.9918,809492.1747,7417341.9918,820052.1747,POINT (7406781.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
201,202,7406781.9918,798932.1747,7417341.9918,809492.1747,POINT (7406781.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
202,203,7406781.9918,788372.1747,7417341.9918,798932.1747,POINT (7406781.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
203,204,7406781.9918,777812.1747,7417341.9918,788372.1747,POINT (7406781.9918 777812.1747),,,,,,,,,,,,,,,,,,,,,
204,205,7406781.9918,767252.1747,7417341.9918,777812.1747,POINT (7406781.9918 767252.1747),,,,,,,,,,,,,,,,,,,,,
205,206,7406781.9918,756692.1747,7417341.9918,767252.1747,POINT (7406781.9918 756692.1747),,,,,,,,,,,,,,,,,,,,,
206,207,7406781.9918,746132.1747,7417341.9918,756692.1747,POINT (7406781.9918 746132.1747),,,,,,,,,,,,,,,,,,,,,
207,208,7406781.9918,735572.1747,7417341.9918,746132.1747,POINT (7406781.9918 735572.1747),,,,,,,,,,,,,,,,,,,,,
208,209,7406781.9918,725012.1747,7417341.9918,735572.1747,POINT (7406781.9918 725012.1747),,,,,,,,,,,,,,,,,,,,,
209,210,7406781.9918,714452.1747,7417341.9918,725012.1747,POINT (7406781.9918 714452.1747),,,,,,,,,,,,,,,,,,,,,
210,211,7406781.9918,703892.1747,7417341.9918,714452.1747,POINT (7406781.9918 703892.1747),,,,,,,,,,,,,,,,,,,,,
211,212,7406781.9918,693332.1747,7417341.9918,703892.1747,POINT (7406781.9918 693332.1747),41,057,960400,6,410579604006,Block Group 6,G5030,S,305020779.0,0.0,+45.5283968,-123.5209814,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
212,213,7406781.9918,682772.1747,7417341.9918,693332.1747,POINT (7406781.9918 682772.1747),,,,,,,,,,,,,,,,,,,,,
213,214,7406781.9918,672212.1747,7417341.9918,682772.1747,POINT (7406781.9918 672212.1747),41,057,960400,6,410579604006,Block Group 6,G5030,S,305020779.0,0.0,+45.5283968,-123.5209814,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
214,215,7406781.9918,661652.1747,7417341.9918,672212.1747,POINT (7406781.9918 661652.1747),,,,,,,,,,,,,,,,,,,,,
215,216,7406781.9918,651092.1747,7417341.9918,661652.1747,POINT (7406781.9918 651092.1747),,,,,,,,,,,,,,,,,,,,,
216,217,7406781.9918,640532.1747,7417341.9918,651092.1747,POINT (7406781.9918 640532.1747),,,,,,,,,,,,,,,,,,,,,
217,218,7406781.9918,629972.1747,7417341.9918,640532.1747,POINT (7406781.9918 629972.1747),,,,,,,,,,,,,,,,,,,,,
218,219,7406781.9918,619412.1747,7417341.9918,629972.1747,POINT (7406781.9918 619412.1747),,,,,,,,,,,,,,,,,,,,,
219,220,7406781.9918,608852.1747,7417341.9918,619412.1747,POINT (7406781.9918 608852.1747),,,,,,,,,,,,,,,,,,,,,
220,221,7406781.9918,598292.1747,7417341.9918,608852.1747,POINT (7406781.9918 598292.1747),,,,,,,,,,,,,,,,,,,,,
221,222,7406781.9918,587732.1747,7417341.9918,598292.1747,POINT (7406781.9918 587732.1747),,,,,,,,,,,,,,,,,,,,,
222,223,7406781.9918,577172.1747,7417341.9918,587732.1747,POINT (7406781.9918 577172.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
223,224,7406781.9918,566612.1747,7417341.9918,577172.1747,POINT (7406781.9918 566612.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
224,225,7406781.9918,556052.1747,7417341.9918,566612.1747,POINT (7406781.9918 556052.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
225,226,7406781.9918,545492.1747,7417341.9918,556052.1747,POINT (7406781.9918 545492.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
226,227,7406781.9918,534932.1747,7417341.9918,545492.1747,POINT (7406781.9918 534932.1747),41,071,030502,1,410710305021,Block Group 1,G5030,S,352542676.0,13445.0,+45.1500952,-123.6484109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
227,228,7406781.9918,524372.1747,7417341.9918,534932.1747,POINT (7406781.9918 524372.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
228,229,7406781.9918,513812.1747,7417341.9918,524372.1747,POINT (7406781.9918 513812.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
229,230,7406781.9918,503252.1747,7417341.9918,513812.1747,POINT (7406781.9918 503252.1747),41,053,020400,2,410530204002,Block Group 2,G5030,S,189788385.0,20837.0,+45.0364029,-123.5967523,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
230,231,7406781.9918,492692.1747,7417341.9918,503252.1747,POINT (7406781.9918 492692.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
231,232,7406781.9918,482132.1747,7417341.9918,492692.1747,POINT (7406781.9918 482132.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
232,233,7406781.9918,471572.1747,7417341.9918,482132.1747,POINT (7406781.9918 471572.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
233,234,7406781.9918,461012.1747,7417341.9918,471572.1747,POINT (7406781.9918 461012.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
234,235,7406781.9918,450452.1747,7417341.9918,461012.1747,POINT (7406781.9918 450452.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
235,236,7406781.9918,439892.1747,7417341.9918,450452.1747,POINT (7406781.9918 439892.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
236,237,7406781.9918,429332.1747,7417341.9918,439892.1747,POINT (7406781.9918 429332.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
237,238,7406781.9918,418772.1747,7417341.9918,429332.1747,POINT (7406781.9918 418772.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
238,239,7406781.9918,408212.1747,7417341.9918,418772.1747,POINT (7406781.9918 408212.1747),41,053,020400,3,410530204003,Block Group 3,G5030,S,662710474.0,1906474.0,+44.8746280,-123.6035568,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
239,240,7406781.9918,397652.1747,7417341.9918,408212.1747,POINT (7406781.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
240,241,7417341.9918,809492.1747,7427901.9918,820052.1747,POINT (7417341.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
241,242,7417341.9918,798932.1747,7427901.9918,809492.1747,POINT (7417341.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
242,243,7417341.9918,788372.1747,7427901.9918,798932.1747,POINT (7417341.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
243,244,7417341.9918,777812.1747,7427901.9918,788372.1747,POINT (7417341.9918 777812.1747),,,,,,,,,,,,,,,,,,,,,
244,245,7417341.9918,767252.1747,7427901.9918,777812.1747,POINT (7417341.9918 767252.1747),,,,,,,,,,,,,,,,,,,,,
245,246,7417341.9918,756692.1747,7427901.9918,767252.1747,POINT (7417341.9918 756692.1747),,,,,,,,,,,,,,,,,,,,,
246,247,7417341.9918,746132.1747,7427901.9918,756692.1747,POINT (7417341.9918 746132.1747),,,,,,,,,,,,,,,,,,,,,
247,248,7417341.9918,735572.1747,7427901.9918,746132.1747,POINT (7417341.9918 735572.1747),,,,,,,,,,,,,,,,,,,,,
248,249,7417341.9918,725012.1747,7427901.9918,735572.1747,POINT (7417341.9918 725012.1747),,,,,,,,,,,,,,,,,,,,,
249,250,7417341.9918,714452.1747,7427901.9918,725012.1747,POINT (7417341.9918 714452.1747),,,,,,,,,,,,,,,,,,,,,
