NAME,crent_tot,crent_cash,crent<100,crent_100,crent_150,crent_200,crent_250,crent_300,crent_350,crent_400,crent_450,crent_500,crent_550,crent_600,crent_650,crent_700,crent_750,crent_800,crent_900,crent_1k,crent_1250,crent_1500,crent_2k,crent_2500,crent_3k,crent_3500,crent_none,moho_tot,moho<100,moho_100,moho_200,moho_300,moho_400,moho_500,moho_600,moho_700,moho_800,moho_900,moho_1k,moho_1500,moho_2k,moho_2500,moho_3k,moho_no,med_moho,state,county,tract,block group,GEOID
"Block Group 1, Census Tract 9501, Baker County, Oregon",68,42,0,0,1,0,0,3,0,0,11,4,0,21,1,1,0,0,0,0,0,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,41,001,950100,1,410019501001
"Block Group 3, Census Tract 9504, Baker County, Oregon",112,112,0,0,0,0,0,13,10,18,0,8,0,0,36,16,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,001,950400,3,410019504003
"Block Group 1, Census Tract 9504, Baker County, Oregon",162,162,0,83,12,0,0,10,0,0,0,0,13,0,0,10,8,0,15,11,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,001,950400,1,410019504001
"Block Group 1, Census Tract 9506, Baker County, Oregon",64,37,0,0,0,0,8,0,5,3,4,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,001,950600,1,410019506001
"Block Group 3, Census Tract 9502, Baker County, Oregon",181,152,27,0,0,0,0,0,0,19,0,0,0,27,0,0,14,0,0,0,0,9,0,0,27,29,29,,,,,,,,,,,,,,,,,,,41,001,950200,3,410019502003
"Block Group 2, Census Tract 9505, Baker County, Oregon",111,111,0,0,0,0,0,0,9,8,0,40,11,9,0,0,0,0,0,34,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,001,950500,2,410019505002
"Block Group 1, Census Tract 9505, Baker County, Oregon",161,135,9,0,0,0,0,0,7,0,32,0,11,10,12,8,17,5,8,10,6,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,41,001,950500,1,410019505001
"Block Group 1, Census Tract 3611, Josephine County, Oregon",375,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,75,0,148,27,0,0,0,14,,,,,,,,,,,,,,,,,,,41,033,361100,1,410333611001
"Block Group 3, Census Tract 3611, Josephine County, Oregon",400,400,0,0,0,0,0,0,16,17,0,0,0,0,0,0,31,134,37,117,8,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,033,361100,3,410333611003
"Block Group 4, Census Tract 3613, Josephine County, Oregon",186,170,0,0,0,0,0,16,0,0,0,12,19,16,14,18,0,75,0,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,033,361300,4,410333613004
"Block Group 2, Census Tract 16.04, Marion County, Oregon",366,366,0,0,0,0,72,0,0,19,0,0,0,62,0,23,66,12,77,24,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001604,2,410470016042
"Block Group 2, Census Tract 214, Clackamas County, Oregon",224,224,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,13,0,106,31,16,28,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,021400,2,410050214002
"Block Group 3, Census Tract 214, Clackamas County, Oregon",237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,70,67,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,021400,3,410050214003
"Block Group 1, Census Tract 9718, Klamath County, Oregon",246,237,9,0,0,0,0,0,0,36,54,45,0,3,20,0,0,9,8,23,30,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,035,971800,1,410359718001
"Block Group 2, Census Tract 9703, Klamath County, Oregon",9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,970300,2,410359703002
"Block Group 1, Census Tract 9703, Klamath County, Oregon",47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,42,,,,,,,,,,,,,,,,,,,41,035,970300,1,410359703001
"Block Group 3, Census Tract 9703, Klamath County, Oregon",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,970300,3,410359703003
"Block Group 4, Census Tract 9703, Klamath County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,970300,4,410359703004
"Block Group 2, Census Tract 9705, Klamath County, Oregon",21,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,,,,,,,,,,,,,,,,,,,41,035,970500,2,410359705002
"Block Group 1, Census Tract 9705, Klamath County, Oregon",113,98,0,0,0,0,0,0,40,22,0,0,0,5,0,0,0,5,0,19,7,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,41,035,970500,1,410359705001
"Block Group 3, Census Tract 9711, Klamath County, Oregon",166,166,0,0,0,0,0,0,0,0,0,45,0,77,19,0,0,0,0,12,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,971100,3,410359711003
"Block Group 4, Census Tract 9711, Klamath County, Oregon",104,104,0,0,0,0,0,8,0,0,32,0,0,0,0,34,0,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,971100,4,410359711004
"Block Group 1, Census Tract 9711, Klamath County, Oregon",195,195,0,0,0,0,0,0,0,0,0,25,15,0,75,21,16,0,0,43,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,971100,1,410359711001
"Block Group 2, Census Tract 9711, Klamath County, Oregon",308,295,0,0,0,0,0,0,0,0,0,0,21,47,10,0,68,68,81,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,41,035,971100,2,410359711002
"Block Group 2, Census Tract 106, Marion County, Oregon",65,65,0,0,0,0,0,0,0,0,0,22,16,10,0,0,0,9,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010600,2,410470106002
"Block Group 3, Census Tract 106, Marion County, Oregon",85,74,0,0,6,0,0,0,9,0,0,15,14,14,2,2,0,10,0,2,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,41,047,010600,3,410470106003
"Block Group 3, Census Tract 13, Marion County, Oregon",61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001300,3,410470013003
"Block Group 1, Census Tract 13, Marion County, Oregon",316,301,0,0,0,0,0,0,0,0,0,0,0,15,0,19,25,48,51,126,0,17,0,0,0,0,15,,,,,,,,,,,,,,,,,,,41,047,001300,1,410470013001
"Block Group 3, Census Tract 15.01, Marion County, Oregon",480,480,0,0,0,0,0,8,0,7,0,0,0,0,45,34,8,54,63,130,32,0,35,19,26,19,0,,,,,,,,,,,,,,,,,,,41,047,001501,3,410470015013
"Block Group 1, Census Tract 15.01, Marion County, Oregon",108,108,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,29,14,42,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001501,1,410470015011
"Block Group 4, Census Tract 16.02, Marion County, Oregon",217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,19,173,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001602,4,410470016024
"Block Group 2, Census Tract 16.02, Marion County, Oregon",868,868,0,0,0,0,0,13,0,0,0,0,14,41,0,105,123,229,192,134,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001602,2,410470016022
"Block Group 1, Census Tract 16.02, Marion County, Oregon",687,687,0,0,0,0,0,0,0,0,0,0,0,82,19,15,232,29,238,72,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001602,1,410470016021
"Block Group 3, Census Tract 18.02, Marion County, Oregon",85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001802,3,410470018023
"Block Group 2, Census Tract 18.02, Marion County, Oregon",329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,32,72,103,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,001802,2,410470018022
"Block Group 1, Census Tract 23.01, Marion County, Oregon",360,348,0,0,0,0,0,0,0,0,8,0,0,0,0,24,20,41,86,102,34,33,0,0,0,0,12,,,,,,,,,,,,,,,,,,,41,047,002301,1,410470023011
"Block Group 1, Census Tract 107.02, Marion County, Oregon",88,78,0,0,0,0,0,0,0,0,0,30,0,0,0,17,0,31,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,047,010702,1,410470107021
"Block Group 2, Census Tract 107.02, Marion County, Oregon",113,113,0,0,0,0,0,0,0,0,16,0,0,0,51,0,0,46,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010702,2,410470107022
"Block Group 4, Census Tract 108.01, Marion County, Oregon",63,34,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,,,,,,,,,,,,,,,,,41,047,010801,4,410470108014
"Block Group 5, Census Tract 108.01, Marion County, Oregon",195,195,0,0,0,0,0,0,23,0,0,0,0,0,0,0,87,50,0,35,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010801,5,410470108015
"Block Group 1, Census Tract 108.01, Marion County, Oregon",206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,29,0,83,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010801,1,410470108011
"Block Group 2, Census Tract 108.01, Marion County, Oregon",129,113,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,65,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,047,010801,2,410470108012
"Block Group 2, Census Tract 232.01, Clackamas County, Oregon",89,61,0,0,0,0,0,0,0,0,15,0,0,0,0,8,0,0,0,11,0,0,15,12,0,0,28,,,,,,,,,,,,,,,,,,,41,005,023201,2,410050232012
"Block Group 1, Census Tract 232.01, Clackamas County, Oregon",26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,005,023201,1,410050232011
"Block Group 1, Census Tract 236, Clackamas County, Oregon",38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,005,023600,1,410050236001
"Block Group 3, Census Tract 243.02, Clackamas County, Oregon",46,46,0,0,0,0,0,0,0,0,0,11,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,024302,3,410050243023
"Block Group 2, Census Tract 203.04, Clackamas County, Oregon",138,138,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,11,49,14,33,0,0,14,0,0,,,,,,,,,,,,,,,,,,,41,005,020304,2,410050203042
"Block Group 1, Census Tract 203.04, Clackamas County, Oregon",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020304,1,410050203041
"Block Group 1, Census Tract 212, Clackamas County, Oregon",692,675,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,51,148,153,76,126,9,30,54,17,,,,,,,,,,,,,,,,,,,41,005,021200,1,410050212001
"Block Group 1, Census Tract 224, Clackamas County, Oregon",228,228,0,0,7,0,7,9,8,7,0,0,0,17,0,18,9,71,25,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022400,1,410050224001
"Block Group 1, Census Tract 9707, Klamath County, Oregon",38,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,41,035,970700,1,410359707001
"Block Group 2, Census Tract 9707, Klamath County, Oregon",170,164,5,0,0,0,7,0,17,6,46,19,7,3,23,0,0,6,0,17,4,4,0,0,0,0,6,,,,,,,,,,,,,,,,,,,41,035,970700,2,410359707002
"Block Group 3, Census Tract 9717, Klamath County, Oregon",178,178,0,0,0,0,10,0,0,10,14,34,59,23,18,0,0,1,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,971700,3,410359717003
"Block Group 2, Census Tract 9717, Klamath County, Oregon",180,180,0,0,8,0,0,0,6,0,0,14,29,0,0,28,0,0,44,25,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,971700,2,410359717002
"Block Group 1, Census Tract 9710, Klamath County, Oregon",126,126,0,0,0,0,0,0,54,0,11,0,9,36,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,035,971000,1,410359710001
"Block Group 1, Census Tract 9506, Umatilla County, Oregon",72,72,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,25,7,13,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,950600,1,410599506001
"Block Group 3, Census Tract 9506, Umatilla County, Oregon",205,205,0,0,18,0,15,0,0,27,77,0,25,0,0,43,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,950600,3,410599506003
"Block Group 6, Census Tract 9506, Umatilla County, Oregon",187,180,0,0,0,19,17,21,24,0,0,19,0,0,0,0,0,37,43,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,059,950600,6,410599506006
"Block Group 4, Census Tract 9508, Umatilla County, Oregon",88,88,0,0,0,0,0,0,0,0,0,0,0,29,0,16,0,0,0,0,43,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,950800,4,410599508004
"Block Group 2, Census Tract 9508, Umatilla County, Oregon",156,137,53,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,,,,41,059,950800,2,410599508002
"Block Group 1, Census Tract 9508, Umatilla County, Oregon",84,70,0,0,18,16,0,0,0,0,11,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,41,059,950800,1,410599508001
"Block Group 3, Census Tract 9508, Umatilla County, Oregon",54,54,0,0,0,0,0,0,0,14,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,950800,3,410599508003
"Block Group 1, Census Tract 9510, Umatilla County, Oregon",62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951000,1,410599510001
"Block Group 2, Census Tract 9510, Umatilla County, Oregon",422,413,0,16,47,0,0,0,0,0,0,0,0,146,29,66,44,20,0,0,0,45,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,059,951000,2,410599510002
"Block Group 4, Census Tract 9510, Umatilla County, Oregon",148,148,0,0,0,0,0,0,0,0,0,17,27,14,12,11,57,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951000,4,410599510004
"Block Group 3, Census Tract 9510, Umatilla County, Oregon",213,213,0,0,0,0,13,15,0,0,0,0,0,47,37,20,0,59,0,0,0,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951000,3,410599510003
"Block Group 3, Census Tract 2.03, Jackson County, Oregon",466,452,0,0,0,0,7,13,0,0,0,21,61,100,23,0,15,133,40,39,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,41,029,000203,3,410290002033
"Block Group 2, Census Tract 2.03, Jackson County, Oregon",354,345,0,0,0,0,0,0,0,0,0,0,0,57,0,0,41,135,50,51,11,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,029,000203,2,410290002032
"Block Group 1, Census Tract 2.03, Jackson County, Oregon",320,311,24,0,0,0,0,0,24,0,0,6,14,13,48,0,30,22,67,53,10,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,029,000203,1,410290002031
"Block Group 3, Census Tract 13.02, Jackson County, Oregon",101,101,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,16,38,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001302,3,410290013023
"Block Group 5, Census Tract 13.02, Jackson County, Oregon",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001302,5,410290013025
"Block Group 1, Census Tract 13.02, Jackson County, Oregon",68,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,50,,,,,,,,,,,,,,,,,,,41,029,001302,1,410290013021
"Block Group 4, Census Tract 22, Jackson County, Oregon",234,193,0,0,0,0,0,0,0,51,0,0,21,0,19,0,27,0,37,16,22,0,0,0,0,0,41,,,,,,,,,,,,,,,,,,,41,029,002200,4,410290022004
"Block Group 2, Census Tract 22, Jackson County, Oregon",352,352,0,0,0,0,0,0,0,55,0,17,23,0,0,0,0,70,0,32,0,155,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,002200,2,410290022002
"Block Group 3, Census Tract 22, Jackson County, Oregon",96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,19,0,0,39,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,002200,3,410290022003
"Block Group 1, Census Tract 30.01, Jackson County, Oregon",97,70,0,0,0,0,0,0,0,25,0,0,0,0,13,7,14,0,11,0,0,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,029,003001,1,410290030011
"Block Group 3, Census Tract 6.01, Jackson County, Oregon",283,283,0,0,0,0,0,0,0,0,0,0,0,0,38,32,15,0,37,90,15,30,26,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000601,3,410290006013
"Block Group 1, Census Tract 6.01, Jackson County, Oregon",24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000601,1,410290006011
"Block Group 2, Census Tract 12, Jackson County, Oregon",29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001200,2,410290012002
"Block Group 1, Census Tract 12, Jackson County, Oregon",623,623,8,0,10,0,0,0,0,0,0,0,0,34,32,40,15,87,100,163,82,52,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001200,1,410290012001
"Block Group 2, Census Tract 240, Clackamas County, Oregon",26,26,0,0,0,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,024000,2,410050240002
"Block Group 2, Census Tract 218.02, Clackamas County, Oregon",473,459,0,0,0,0,45,0,12,0,0,0,0,0,0,0,20,44,129,148,17,24,11,9,0,0,14,,,,,,,,,,,,,,,,,,,41,005,021802,2,410050218022
"Block Group 5, Census Tract 9510, Umatilla County, Oregon",149,98,0,0,13,0,0,0,32,0,0,25,0,28,0,0,0,0,0,0,0,0,0,0,0,0,51,,,,,,,,,,,,,,,,,,,41,059,951000,5,410599510005
"Block Group 2, Census Tract 9513, Umatilla County, Oregon",108,91,0,0,0,0,6,10,0,11,0,0,0,0,0,0,9,10,27,15,3,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,059,951300,2,410599513002
"Block Group 4, Census Tract 9513, Umatilla County, Oregon",202,192,3,0,0,0,0,9,8,27,3,12,4,17,10,47,20,0,8,0,14,10,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,059,951300,4,410599513004
"Block Group 1, Census Tract 9513, Umatilla County, Oregon",47,38,0,0,0,0,0,5,0,0,0,0,0,0,4,6,20,3,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,059,951300,1,410599513001
"Block Group 1, Census Tract 9501, Umatilla County, Oregon",211,186,0,0,0,0,0,40,0,27,0,28,42,8,0,41,0,0,0,0,0,0,0,0,0,0,25,,,,,,,,,,,,,,,,,,,41,059,950100,1,410599501001
"Block Group 3, Census Tract 9511, Umatilla County, Oregon",172,172,0,0,55,11,0,0,64,0,0,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951100,3,410599511003
"Block Group 4, Census Tract 9511, Umatilla County, Oregon",20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951100,4,410599511004
"Block Group 5, Census Tract 9511, Umatilla County, Oregon",80,80,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951100,5,410599511005
"Block Group 5, Census Tract 9512, Umatilla County, Oregon",10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951200,5,410599512005
"Block Group 2, Census Tract 9512, Umatilla County, Oregon",300,267,0,0,0,0,0,0,0,0,0,0,0,35,20,9,86,87,30,0,0,0,0,0,0,0,33,,,,,,,,,,,,,,,,,,,41,059,951200,2,410599512002
"Block Group 3, Census Tract 9512, Umatilla County, Oregon",149,116,0,0,0,0,0,45,13,0,0,0,0,19,19,20,0,0,0,0,0,0,0,0,0,0,33,,,,,,,,,,,,,,,,,,,41,059,951200,3,410599512003
"Block Group 6, Census Tract 9512, Umatilla County, Oregon",298,298,0,0,0,0,0,0,0,0,0,0,0,59,20,56,28,71,64,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,059,951200,6,410599512006
"Block Group 1, Census Tract 9518, Lincoln County, Oregon",56,31,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,,,,,,,,,,,,,,,,,,,41,041,951800,1,410419518001
"Block Group 2, Census Tract 9518, Lincoln County, Oregon",216,183,25,15,18,5,2,6,2,10,3,0,0,1,0,37,0,5,22,30,2,0,0,0,0,0,33,,,,,,,,,,,,,,,,,,,41,041,951800,2,410419518002
"Block Group 1, Census Tract 9517, Lincoln County, Oregon",253,215,0,3,0,8,0,0,0,10,8,0,3,5,7,28,0,51,26,19,16,9,0,11,8,3,38,,,,,,,,,,,,,,,,,,,41,041,951700,1,410419517001
"Block Group 1, Census Tract 204, Polk County, Oregon",195,170,0,0,0,0,0,0,0,0,6,18,0,23,42,0,17,41,7,16,0,0,0,0,0,0,25,,,,,,,,,,,,,,,,,,,41,053,020400,1,410530204001
"Block Group 4, Census Tract 204, Polk County, Oregon",72,68,0,15,0,0,0,0,0,0,0,6,8,6,0,5,9,2,10,7,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,41,053,020400,4,410530204004
"Block Group 2, Census Tract 204, Polk County, Oregon",129,129,12,11,2,3,13,1,0,16,1,5,19,12,3,1,5,4,16,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,053,020400,2,410530204002
"Block Group 5, Census Tract 204, Polk County, Oregon",43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,41,053,020400,5,410530204005
"Block Group 2, Census Tract 201, Clackamas County, Oregon",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,9,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020100,2,410050201002
"Block Group 1, Census Tract 201, Clackamas County, Oregon",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020100,1,410050201001
"Block Group 1, Census Tract 203.02, Clackamas County, Oregon",326,326,0,26,0,0,29,10,0,0,0,0,0,0,0,0,9,0,0,65,155,16,9,7,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020302,1,410050203021
"Block Group 2, Census Tract 203.02, Clackamas County, Oregon",272,272,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17,24,109,105,0,9,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020302,2,410050203022
"Block Group 1, Census Tract 3, Jackson County, Oregon",605,605,0,0,39,17,0,0,0,0,0,57,0,73,19,92,0,95,55,85,13,60,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000300,1,410290003001
"Block Group 2, Census Tract 3, Jackson County, Oregon",674,662,0,0,96,0,27,0,0,46,52,19,0,0,77,40,66,95,21,123,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,41,029,000300,2,410290003002
"Block Group 2, Census Tract 2.02, Jackson County, Oregon",343,343,0,0,0,0,0,0,0,0,6,0,18,30,57,35,11,149,28,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000202,2,410290002022
"Block Group 3, Census Tract 2.02, Jackson County, Oregon",318,318,0,0,10,0,0,0,10,0,5,0,17,114,0,72,0,35,13,33,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000202,3,410290002023
"Block Group 1, Census Tract 2.02, Jackson County, Oregon",319,319,0,8,17,0,9,0,0,0,10,0,5,12,22,31,66,48,35,56,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000202,1,410290002021
"Block Group 2, Census Tract 17, Jackson County, Oregon",595,534,0,0,0,0,0,0,0,0,13,16,127,52,0,139,0,0,28,126,33,0,0,0,0,0,61,,,,,,,,,,,,,,,,,,,41,029,001700,2,410290017002
"Block Group 3, Census Tract 17, Jackson County, Oregon",74,74,0,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,14,0,28,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001700,3,410290017003
"Block Group 2, Census Tract 19, Jackson County, Oregon",143,143,0,0,0,0,0,7,0,0,0,0,19,18,0,5,8,14,0,11,43,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001900,2,410290019002
"Block Group 1, Census Tract 1, Jackson County, Oregon",329,329,0,3,5,0,11,8,6,18,12,24,20,46,25,44,13,25,52,4,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000100,1,410290001001
"Block Group 4, Census Tract 224, Clackamas County, Oregon",124,93,0,0,0,9,0,0,0,0,0,0,0,31,0,0,0,0,12,20,12,9,0,0,0,0,31,,,,,,,,,,,,,,,,,,,41,005,022400,4,410050224004
"Block Group 5, Census Tract 224, Clackamas County, Oregon",254,254,0,0,0,25,0,0,0,0,0,0,9,29,8,60,23,11,0,39,25,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022400,5,410050224005
"Block Group 2, Census Tract 237, Clackamas County, Oregon",93,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,38,,,,,,,,,,,,,,,,,,,41,005,023700,2,410050237002
"Block Group 1, Census Tract 237, Clackamas County, Oregon",78,78,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,10,11,17,10,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,023700,1,410050237001
"Block Group 4, Census Tract 800, Douglas County, Oregon",31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,080000,4,410190800004
"Block Group 5, Census Tract 800, Douglas County, Oregon",287,287,0,0,0,49,0,56,0,0,0,17,0,13,0,0,0,0,17,135,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,080000,5,410190800005
