NAME,tran_tot,tran_veh,tran_alone,tran_pool,tran_2-pe,tran_3-pe,tran_4-pe,tran_5- pe,tran_7-pe,tran_pub,tran_bus,tran_rail,tran_lrail,tran_trol,tran_boat,tran_cab,tran_mot,tran_bic,tran_walk,tran_oth,tran_home,state,county,tract,block group,GEOID
"Block Group 4, Census Tract 314.04, Washington County, Oregon",571,549,429,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,067,031404,4,410670314044
"Block Group 1, Census Tract 315.08, Washington County, Oregon",1514,1252,1135,117,97,20,0,0,0,110,65,0,0,45,0,0,0,0,0,18,134,41,067,031508,1,410670315081
"Block Group 2, Census Tract 315.08, Washington County, Oregon",952,701,661,40,40,0,0,0,0,61,0,32,0,29,0,0,0,0,0,0,190,41,067,031508,2,410670315082
"Block Group 2, Census Tract 315.11, Washington County, Oregon",310,284,230,54,36,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,41,067,031511,2,410670315112
"Block Group 1, Census Tract 318.06, Washington County, Oregon",745,714,660,54,54,0,0,0,0,10,10,0,0,0,0,11,0,0,0,0,10,41,067,031806,1,410670318061
"Block Group 3, Census Tract 318.06, Washington County, Oregon",1254,1145,1128,17,17,0,0,0,0,23,0,0,0,23,0,0,10,0,14,21,41,41,067,031806,3,410670318063
"Block Group 4, Census Tract 322, Washington County, Oregon",397,298,243,55,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,41,067,032200,4,410670322004
"Block Group 2, Census Tract 322, Washington County, Oregon",409,362,358,4,0,0,4,0,0,30,0,0,30,0,0,0,0,0,0,0,17,41,067,032200,2,410670322002
"Block Group 3, Census Tract 322, Washington County, Oregon",361,348,335,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,067,032200,3,410670322003
"Block Group 1, Census Tract 313, Washington County, Oregon",1073,611,540,71,71,0,0,0,0,366,161,49,13,143,0,0,0,0,67,29,0,41,067,031300,1,410670313001
"Block Group 4, Census Tract 9504, Curry County, Oregon",67,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,015,950400,4,410159504004
"Block Group 3, Census Tract 9503.02, Curry County, Oregon",382,341,302,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,015,950302,3,410159503023
"Block Group 2, Census Tract 82.01, Multnomah County, Oregon",667,515,494,21,14,0,0,0,7,48,40,0,0,8,0,0,0,14,17,0,73,41,051,008201,2,410510082012
"Block Group 1, Census Tract 96.03, Multnomah County, Oregon",868,738,680,58,52,4,0,1,1,35,26,0,0,9,0,0,0,39,33,0,23,41,051,009603,1,410510096031
"Block Group 1, Census Tract 102, Multnomah County, Oregon",612,542,463,79,79,0,0,0,0,34,31,0,0,3,0,0,0,0,0,19,17,41,051,010200,1,410510102001
"Block Group 1, Census Tract 9708, Union County, Oregon",250,241,227,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,41,061,970800,1,410619708001
"Block Group 4, Census Tract 9708, Union County, Oregon",493,462,426,36,30,6,0,0,0,0,0,0,0,0,0,0,0,3,15,0,13,41,061,970800,4,410619708004
"Block Group 2, Census Tract 9706, Union County, Oregon",568,493,456,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,20,41,061,970600,2,410619706002
"Block Group 4, Census Tract 203, Linn County, Oregon",607,607,535,72,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,043,020300,4,410430203004
"Block Group 1, Census Tract 203, Linn County, Oregon",318,276,247,29,0,29,0,0,0,21,21,0,0,0,0,0,0,0,10,0,11,41,043,020300,1,410430203001
"Block Group 2, Census Tract 203, Linn County, Oregon",303,252,159,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,41,043,020300,2,410430203002
"Block Group 2, Census Tract 204, Linn County, Oregon",362,270,255,15,15,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,32,41,043,020400,2,410430204002
"Block Group 4, Census Tract 204, Linn County, Oregon",431,389,371,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,8,41,043,020400,4,410430204004
"Block Group 2, Census Tract 318.15, Washington County, Oregon",1546,1212,1065,147,131,16,0,0,0,151,119,32,0,0,0,0,0,0,0,57,126,41,067,031815,2,410670318152
"Block Group 1, Census Tract 27, Marion County, Oregon",1408,1322,1181,141,97,44,0,0,0,0,0,0,0,0,0,0,0,15,9,17,45,41,047,002700,1,410470027001
"Block Group 1, Census Tract 205.01, Clackamas County, Oregon",245,198,157,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,005,020501,1,410050205011
"Block Group 2, Census Tract 207, Clackamas County, Oregon",975,843,731,112,91,21,0,0,0,23,14,9,0,0,0,0,0,0,30,0,79,41,005,020700,2,410050207002
"Block Group 1, Census Tract 207, Clackamas County, Oregon",422,384,361,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,005,020700,1,410050207001
"Block Group 1, Census Tract 225, Clackamas County, Oregon",1322,1140,1071,69,39,0,30,0,0,28,16,0,12,0,0,31,0,0,29,0,94,41,005,022500,1,410050225001
"Block Group 2, Census Tract 225, Clackamas County, Oregon",905,780,734,46,0,46,0,0,0,23,23,0,0,0,0,0,16,0,38,0,48,41,005,022500,2,410050225002
"Block Group 4, Census Tract 225, Clackamas County, Oregon",338,307,289,18,18,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,16,41,005,022500,4,410050225004
"Block Group 3, Census Tract 225, Clackamas County, Oregon",1594,1326,1184,142,136,0,6,0,0,33,33,0,0,0,0,0,0,15,0,0,220,41,005,022500,3,410050225003
"Block Group 2, Census Tract 234.01, Clackamas County, Oregon",968,893,791,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,61,41,005,023401,2,410050234012
"Block Group 1, Census Tract 234.01, Clackamas County, Oregon",782,642,501,141,115,0,26,0,0,0,0,0,0,0,0,0,0,0,44,12,84,41,005,023401,1,410050234011
"Block Group 3, Census Tract 234.01, Clackamas County, Oregon",589,516,471,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,52,41,005,023401,3,410050234013
"Block Group 3, Census Tract 241, Clackamas County, Oregon",672,650,571,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,41,005,024100,3,410050241003
"Block Group 1, Census Tract 241, Clackamas County, Oregon",934,789,660,129,50,79,0,0,0,11,11,0,0,0,0,0,0,0,0,0,134,41,005,024100,1,410050241001
"Block Group 1, Census Tract 206, Clackamas County, Oregon",923,744,626,118,118,0,0,0,0,19,19,0,0,0,0,0,0,0,40,16,104,41,005,020600,1,410050206001
"Block Group 3, Census Tract 206, Clackamas County, Oregon",1533,1247,1103,144,106,20,18,0,0,54,37,17,0,0,0,0,0,0,38,11,183,41,005,020600,3,410050206003
"Block Group 1, Census Tract 203.03, Clackamas County, Oregon",1428,1081,859,222,199,23,0,0,0,0,0,0,0,0,0,0,0,81,20,0,246,41,005,020303,1,410050203031
"Block Group 2, Census Tract 208, Clackamas County, Oregon",555,472,407,65,57,0,0,0,8,20,20,0,0,0,0,0,0,11,24,8,20,41,005,020800,2,410050208002
"Block Group 3, Census Tract 208, Clackamas County, Oregon",1011,765,708,57,46,11,0,0,0,117,39,35,11,32,0,0,0,16,59,0,54,41,005,020800,3,410050208003
"Block Group 2, Census Tract 221.01, Clackamas County, Oregon",657,487,426,61,37,0,24,0,0,0,0,0,0,0,0,0,0,0,0,61,109,41,005,022101,2,410050221012
"Block Group 1, Census Tract 221.01, Clackamas County, Oregon",1450,1269,947,322,109,181,32,0,0,91,52,0,21,18,0,0,0,0,0,0,90,41,005,022101,1,410050221011
"Block Group 2, Census Tract 9716, Klamath County, Oregon",242,206,186,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,035,971600,2,410359716002
"Block Group 3, Census Tract 9716, Klamath County, Oregon",472,404,327,77,77,0,0,0,0,0,0,0,0,0,0,10,0,0,58,0,0,41,035,971600,3,410359716003
"Block Group 3, Census Tract 9712, Klamath County, Oregon",199,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,41,035,971200,3,410359712003
"Block Group 2, Census Tract 9712, Klamath County, Oregon",375,311,273,38,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,64,41,035,971200,2,410359712002
"Block Group 6, Census Tract 9713, Klamath County, Oregon",331,286,259,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,45,41,035,971300,6,410359713006
"Block Group 3, Census Tract 9713, Klamath County, Oregon",265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971300,3,410359713003
"Block Group 1, Census Tract 9713, Klamath County, Oregon",129,129,116,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971300,1,410359713001
"Block Group 5, Census Tract 9713, Klamath County, Oregon",540,540,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971300,5,410359713005
"Block Group 2, Census Tract 9709, Klamath County, Oregon",502,495,430,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,41,035,970900,2,410359709002
"Block Group 1, Census Tract 9709, Klamath County, Oregon",987,837,717,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,129,41,035,970900,1,410359709001
"Block Group 1, Census Tract 9719, Klamath County, Oregon",335,335,265,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971900,1,410359719001
"Block Group 4, Census Tract 9719, Klamath County, Oregon",373,296,265,31,20,0,0,0,11,26,26,0,0,0,0,0,0,0,24,0,27,41,035,971900,4,410359719004
"Block Group 2, Census Tract 42, Multnomah County, Oregon",1632,1221,1110,111,61,42,5,3,0,227,204,12,0,11,0,0,0,74,29,0,81,41,051,004200,2,410510042002
"Block Group 3, Census Tract 47, Multnomah County, Oregon",1388,645,571,74,0,74,0,0,0,366,189,103,31,43,0,0,0,161,155,0,61,41,051,004700,3,410510047003
"Block Group 2, Census Tract 47, Multnomah County, Oregon",697,426,320,106,74,32,0,0,0,191,81,0,0,110,0,11,0,19,26,3,21,41,051,004700,2,410510047002
"Block Group 1, Census Tract 47, Multnomah County, Oregon",1036,628,552,76,76,0,0,0,0,102,64,0,0,38,0,44,0,48,119,0,95,41,051,004700,1,410510047001
"Block Group 2, Census Tract 65.02, Multnomah County, Oregon",1163,792,719,73,73,0,0,0,0,240,224,0,16,0,0,0,0,14,16,13,88,41,051,006502,2,410510065022
"Block Group 1, Census Tract 65.02, Multnomah County, Oregon",1415,1164,980,184,176,0,8,0,0,62,62,0,0,0,0,0,0,16,0,0,173,41,051,006502,1,410510065021
"Block Group 1, Census Tract 68.02, Multnomah County, Oregon",716,542,517,25,25,0,0,0,0,18,18,0,0,0,0,0,0,10,13,9,124,41,051,006802,1,410510068021
"Block Group 2, Census Tract 68.02, Multnomah County, Oregon",1183,961,600,361,221,140,0,0,0,85,85,0,0,0,0,0,0,58,9,19,51,41,051,006802,2,410510068022
"Block Group 1, Census Tract 75, Multnomah County, Oregon",1374,811,692,119,82,37,0,0,0,117,117,0,0,0,0,77,20,179,86,0,84,41,051,007500,1,410510075001
"Block Group 3, Census Tract 75, Multnomah County, Oregon",919,522,447,75,45,30,0,0,0,195,170,13,12,0,0,0,0,10,63,0,129,41,051,007500,3,410510075003
"Block Group 2, Census Tract 75, Multnomah County, Oregon",634,433,347,86,53,33,0,0,0,101,101,0,0,0,0,0,0,40,0,11,49,41,051,007500,2,410510075002
"Block Group 1, Census Tract 78, Multnomah County, Oregon",639,496,455,41,41,0,0,0,0,92,84,8,0,0,0,0,0,7,0,0,44,41,051,007800,1,410510078001
"Block Group 2, Census Tract 78, Multnomah County, Oregon",653,465,412,53,43,10,0,0,0,98,61,19,6,12,0,0,7,23,6,14,40,41,051,007800,2,410510078002
"Block Group 1, Census Tract 88, Multnomah County, Oregon",775,714,649,65,65,0,0,0,0,43,34,9,0,0,0,0,0,3,0,0,15,41,051,008800,1,410510088001
"Block Group 2, Census Tract 88, Multnomah County, Oregon",766,688,610,78,6,72,0,0,0,27,18,0,0,9,0,0,0,25,0,0,26,41,051,008800,2,410510088002
"Block Group 3, Census Tract 92.01, Multnomah County, Oregon",1458,1110,904,206,170,0,36,0,0,276,206,70,0,0,0,0,0,34,28,0,10,41,051,009201,3,410510092013
"Block Group 1, Census Tract 98.04, Multnomah County, Oregon",894,615,594,21,21,0,0,0,0,142,127,0,0,15,0,0,0,0,40,0,97,41,051,009804,1,410510098041
"Block Group 1, Census Tract 99.03, Multnomah County, Oregon",513,490,415,75,75,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,41,051,009903,1,410510099031
"Block Group 4, Census Tract 316.17, Washington County, Oregon",519,405,306,99,99,0,0,0,0,28,28,0,0,0,0,0,0,25,15,0,46,41,067,031617,4,410670316174
"Block Group 3, Census Tract 316.17, Washington County, Oregon",759,630,560,70,70,0,0,0,0,13,13,0,0,0,0,0,0,55,49,0,12,41,067,031617,3,410670316173
"Block Group 2, Census Tract 316.17, Washington County, Oregon",1154,961,778,183,183,0,0,0,0,76,51,25,0,0,0,14,0,18,34,51,0,41,067,031617,2,410670316172
"Block Group 1, Census Tract 316.17, Washington County, Oregon",948,873,782,91,79,0,12,0,0,44,24,20,0,0,0,0,0,0,16,0,15,41,067,031617,1,410670316171
"Block Group 1, Census Tract 321.10, Washington County, Oregon",899,755,718,37,30,0,7,0,0,24,24,0,0,0,0,0,0,0,14,21,85,41,067,032110,1,410670321101
"Block Group 1, Census Tract 4.06, Jackson County, Oregon",657,573,464,109,79,16,14,0,0,11,11,0,0,0,0,0,0,0,40,0,33,41,029,000406,1,410290004061
"Block Group 2, Census Tract 4.06, Jackson County, Oregon",1431,1272,1112,160,123,22,15,0,0,15,15,0,0,0,0,0,48,0,0,0,96,41,029,000406,2,410290004062
"Block Group 1, Census Tract 5.02, Jackson County, Oregon",792,545,429,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,41,029,000502,1,410290005021
"Block Group 2, Census Tract 5.02, Jackson County, Oregon",1095,892,812,80,58,22,0,0,0,37,37,0,0,0,0,0,0,0,106,0,60,41,029,000502,2,410290005022
"Block Group 3, Census Tract 5.02, Jackson County, Oregon",906,713,604,109,109,0,0,0,0,12,12,0,0,0,0,0,0,11,136,12,22,41,029,000502,3,410290005023
"Block Group 2, Census Tract 10.02, Jackson County, Oregon",349,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,029,001002,2,410290010022
"Block Group 1, Census Tract 10.02, Jackson County, Oregon",1493,1413,1323,90,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,41,029,001002,1,410290010021
"Block Group 3, Census Tract 10.02, Jackson County, Oregon",245,218,192,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,41,029,001002,3,410290010023
"Block Group 1, Census Tract 4.04, Jackson County, Oregon",984,895,778,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,72,41,029,000404,1,410290004041
"Block Group 2, Census Tract 4.04, Jackson County, Oregon",1113,1023,919,104,70,17,8,9,0,0,0,0,0,0,0,9,0,0,0,5,76,41,029,000404,2,410290004042
"Block Group 3, Census Tract 16.02, Jackson County, Oregon",244,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,029,001602,3,410290016023
"Block Group 5, Census Tract 16.02, Jackson County, Oregon",883,769,679,90,90,0,0,0,0,84,84,0,0,0,0,0,0,16,14,0,0,41,029,001602,5,410290016025
"Block Group 1, Census Tract 16.01, Jackson County, Oregon",1621,1426,1209,217,197,9,0,0,11,58,58,0,0,0,0,0,0,22,83,0,32,41,029,001601,1,410290016011
"Block Group 2, Census Tract 5.01, Jackson County, Oregon",833,779,764,15,0,15,0,0,0,0,0,0,0,0,0,0,9,0,20,0,25,41,029,000501,2,410290005012
"Block Group 1, Census Tract 5.01, Jackson County, Oregon",639,589,534,55,55,0,0,0,0,9,9,0,0,0,0,0,0,0,30,0,11,41,029,000501,1,410290005011
"Block Group 2, Census Tract 4.03, Jackson County, Oregon",321,298,290,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,029,000403,2,410290004032
"Block Group 2, Census Tract 4.05, Jackson County, Oregon",1309,1186,1078,108,108,0,0,0,0,24,24,0,0,0,0,0,14,39,16,0,30,41,029,000405,2,410290004052
"Block Group 1, Census Tract 316.14, Washington County, Oregon",1284,1142,992,150,120,0,10,20,0,27,4,17,6,0,0,0,0,0,48,18,49,41,067,031614,1,410670316141
"Block Group 1, Census Tract 324.07, Washington County, Oregon",1635,1418,1262,156,127,29,0,0,0,37,18,10,0,9,0,0,0,0,18,12,150,41,067,032407,1,410670324071
"Block Group 2, Census Tract 321.08, Washington County, Oregon",889,794,765,29,29,0,0,0,0,35,35,0,0,0,0,0,0,0,48,0,12,41,067,032108,2,410670321082
"Block Group 3, Census Tract 321.08, Washington County, Oregon",834,740,730,10,10,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,73,41,067,032108,3,410670321083
"Block Group 4, Census Tract 333.01, Washington County, Oregon",256,242,231,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,41,067,033301,4,410670333014
"Block Group 3, Census Tract 18.01, Lane County, Oregon",683,636,615,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,34,41,039,001801,3,410390018013
"Block Group 3, Census Tract 32.02, Lane County, Oregon",1091,878,685,193,159,0,34,0,0,67,67,0,0,0,0,0,0,70,39,0,37,41,039,003202,3,410390032023
"Block Group 2, Census Tract 9400, Umatilla County, Oregon",678,634,514,120,91,29,0,0,0,17,17,0,0,0,0,0,0,1,4,2,20,41,059,940000,2,410599400002
"Block Group 2, Census Tract 222.07, Clackamas County, Oregon",823,720,712,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,63,41,005,022207,2,410050222072
"Block Group 1, Census Tract 223.01, Clackamas County, Oregon",865,738,686,52,52,0,0,0,0,5,5,0,0,0,0,0,14,0,0,0,108,41,005,022301,1,410050223011
"Block Group 2, Census Tract 223.01, Clackamas County, Oregon",532,470,455,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,47,41,005,022301,2,410050223012
"Block Group 1, Census Tract 227.08, Clackamas County, Oregon",772,545,471,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,187,41,005,022708,1,410050227081
"Block Group 2, Census Tract 227.08, Clackamas County, Oregon",1304,1143,1084,59,38,11,10,0,0,13,0,0,13,0,0,0,0,11,30,31,76,41,005,022708,2,410050227082
"Block Group 2, Census Tract 223.02, Clackamas County, Oregon",610,482,413,69,69,0,0,0,0,22,0,22,0,0,0,0,0,0,81,0,25,41,005,022302,2,410050223022
"Block Group 3, Census Tract 223.02, Clackamas County, Oregon",1065,920,809,111,111,0,0,0,0,52,52,0,0,0,0,0,0,0,0,20,73,41,005,022302,3,410050223023
"Block Group 3, Census Tract 226.05, Clackamas County, Oregon",1566,1431,998,433,384,49,0,0,0,0,0,0,0,0,0,0,0,0,27,31,77,41,005,022605,3,410050226053
"Block Group 3, Census Tract 9719, Klamath County, Oregon",214,153,134,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,41,035,971900,3,410359719003
"Block Group 4, Census Tract 9720, Klamath County, Oregon",211,195,175,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,41,035,972000,4,410359720004
"Block Group 1, Census Tract 9720, Klamath County, Oregon",444,419,287,132,90,17,25,0,0,0,0,0,0,0,0,0,6,0,0,0,19,41,035,972000,1,410359720001
"Block Group 1, Census Tract 2, Marion County, Oregon",393,355,349,6,6,0,0,0,0,16,16,0,0,0,0,0,14,0,8,0,0,41,047,000200,1,410470002001
"Block Group 2, Census Tract 2, Marion County, Oregon",624,374,363,11,11,0,0,0,0,70,68,2,0,0,0,0,0,34,88,0,58,41,047,000200,2,410470002002
"Block Group 3, Census Tract 3, Marion County, Oregon",614,490,399,91,17,63,0,0,11,60,60,0,0,0,0,0,0,15,41,0,8,41,047,000300,3,410470003003
"Block Group 2, Census Tract 3, Marion County, Oregon",477,407,356,51,51,0,0,0,0,12,12,0,0,0,0,0,29,8,21,0,0,41,047,000300,2,410470003002
"Block Group 4, Census Tract 3, Marion County, Oregon",508,412,332,80,67,0,0,0,13,24,24,0,0,0,0,0,0,18,25,0,29,41,047,000300,4,410470003004
"Block Group 2, Census Tract 12, Marion County, Oregon",988,806,714,92,75,8,9,0,0,21,21,0,0,0,0,0,0,21,28,27,85,41,047,001200,2,410470012002
"Block Group 3, Census Tract 9, Marion County, Oregon",527,423,262,161,36,0,39,86,0,14,14,0,0,0,0,0,0,5,61,0,24,41,047,000900,3,410470009003
"Block Group 3, Census Tract 1, Coos County, Oregon",517,347,307,40,0,16,0,24,0,0,0,0,0,0,0,55,0,0,0,0,115,41,011,000100,3,410110001003
"Block Group 4, Census Tract 1, Coos County, Oregon",354,282,188,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,41,011,000100,4,410110001004
"Block Group 2, Census Tract 1, Coos County, Oregon",277,254,241,13,5,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,41,011,000100,2,410110001002
"Block Group 6, Census Tract 1, Coos County, Oregon",292,243,189,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,011,000100,6,410110001006
"Block Group 1, Census Tract 1, Coos County, Oregon",140,112,104,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,6,41,011,000100,1,410110001001
"Block Group 5, Census Tract 1, Coos County, Oregon",315,294,282,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21,41,011,000100,5,410110001005
"Block Group 4, Census Tract 13.01, Multnomah County, Oregon",971,391,336,55,39,16,0,0,0,190,190,0,0,0,0,0,0,235,39,0,116,41,051,001301,4,410510013014
"Block Group 2, Census Tract 13.01, Multnomah County, Oregon",584,342,309,33,33,0,0,0,0,50,50,0,0,0,0,0,0,88,40,0,64,41,051,001301,2,410510013012
"Block Group 3, Census Tract 13.01, Multnomah County, Oregon",711,401,357,44,18,0,26,0,0,70,70,0,0,0,0,0,0,66,58,0,116,41,051,001301,3,410510013013
"Block Group 2, Census Tract 14, Multnomah County, Oregon",909,479,460,19,19,0,0,0,0,114,114,0,0,0,0,0,0,74,78,0,164,41,051,001400,2,410510014002
"Block Group 1, Census Tract 14, Multnomah County, Oregon",700,372,355,17,17,0,0,0,0,221,221,0,0,0,0,0,0,30,12,0,65,41,051,001400,1,410510014001
"Block Group 5, Census Tract 14, Multnomah County, Oregon",566,252,211,41,41,0,0,0,0,116,116,0,0,0,0,26,0,93,15,0,64,41,051,001400,5,410510014005
"Block Group 3, Census Tract 14, Multnomah County, Oregon",1017,712,629,83,83,0,0,0,0,106,106,0,0,0,0,0,0,80,19,0,100,41,051,001400,3,410510014003
"Block Group 4, Census Tract 14, Multnomah County, Oregon",474,279,224,55,40,15,0,0,0,110,110,0,0,0,0,0,0,27,43,0,15,41,051,001400,4,410510014004
"Block Group 4, Census Tract 25.02, Multnomah County, Oregon",797,524,524,0,0,0,0,0,0,65,65,0,0,0,0,0,0,92,27,0,89,41,051,002502,4,410510025024
"Block Group 3, Census Tract 25.02, Multnomah County, Oregon",1156,572,540,32,12,0,0,0,20,182,182,0,0,0,0,0,0,204,98,58,42,41,051,002502,3,410510025023
"Block Group 3, Census Tract 27.01, Multnomah County, Oregon",467,343,325,18,18,0,0,0,0,12,12,0,0,0,0,0,0,0,51,25,36,41,051,002701,3,410510027013
"Block Group 1, Census Tract 27.01, Multnomah County, Oregon",558,376,364,12,12,0,0,0,0,12,12,0,0,0,0,0,0,35,41,0,94,41,051,002701,1,410510027011
"Block Group 1, Census Tract 13.01, Multnomah County, Oregon",692,313,236,77,77,0,0,0,0,81,81,0,0,0,0,0,9,106,69,0,114,41,051,001301,1,410510013011
"Block Group 1, Census Tract 37.01, Multnomah County, Oregon",624,539,502,37,37,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,66,41,051,003701,1,410510037011
"Block Group 4, Census Tract 39.02, Multnomah County, Oregon",543,385,349,36,0,36,0,0,0,49,32,0,0,17,0,0,10,23,18,14,44,41,051,003902,4,410510039024
"Block Group 2, Census Tract 39.02, Multnomah County, Oregon",642,400,400,0,0,0,0,0,0,71,63,0,0,8,0,0,0,74,41,21,35,41,051,003902,2,410510039022
"Block Group 3, Census Tract 39.02, Multnomah County, Oregon",555,388,388,0,0,0,0,0,0,35,25,0,0,10,0,0,0,68,11,0,53,41,051,003902,3,410510039023
"Block Group 2, Census Tract 48, Multnomah County, Oregon",647,113,113,0,0,0,0,0,0,229,60,63,27,79,0,0,0,60,162,34,49,41,051,004800,2,410510048002
"Block Group 2, Census Tract 49, Multnomah County, Oregon",767,332,332,0,0,0,0,0,0,143,84,0,0,59,0,0,12,58,177,0,45,41,051,004900,2,410510049002
"Block Group 2, Census Tract 67.02, Multnomah County, Oregon",517,445,420,25,25,0,0,0,0,13,13,0,0,0,0,0,0,0,8,0,51,41,051,006702,2,410510067022
"Block Group 4, Census Tract 105, Multnomah County, Oregon",360,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,41,051,010500,4,410510105004
"Block Group 2, Census Tract 105, Multnomah County, Oregon",563,457,376,81,81,0,0,0,0,13,0,0,13,0,0,0,12,0,18,0,63,41,051,010500,2,410510105002
"Block Group 3, Census Tract 105, Multnomah County, Oregon",338,279,269,10,10,0,0,0,0,0,0,0,0,0,0,0,0,13,20,16,10,41,051,010500,3,410510105003
"Block Group 3, Census Tract 95.02, Multnomah County, Oregon",904,718,621,97,83,14,0,0,0,78,78,0,0,0,0,0,12,8,0,44,44,41,051,009502,3,410510095023
"Block Group 1, Census Tract 95.02, Multnomah County, Oregon",601,529,504,25,25,0,0,0,0,38,28,0,10,0,0,0,0,0,0,4,30,41,051,009502,1,410510095021
"Block Group 2, Census Tract 104.07, Multnomah County, Oregon",797,619,477,142,130,12,0,0,0,120,83,37,0,0,0,0,0,0,8,0,50,41,051,010407,2,410510104072
"Block Group 3, Census Tract 104.07, Multnomah County, Oregon",548,487,385,102,102,0,0,0,0,2,2,0,0,0,0,0,0,0,22,0,37,41,051,010407,3,410510104073
"Block Group 4, Census Tract 20, Multnomah County, Oregon",1245,617,582,35,18,17,0,0,0,269,196,0,0,73,0,0,0,135,78,0,146,41,051,002000,4,410510020004
"Block Group 3, Census Tract 20, Multnomah County, Oregon",1139,362,340,22,22,0,0,0,0,204,204,0,0,0,0,0,33,223,192,0,125,41,051,002000,3,410510020003
"Block Group 2, Census Tract 317.03, Washington County, Oregon",507,441,441,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,41,41,067,031703,2,410670317032
"Block Group 2, Census Tract 313, Washington County, Oregon",1124,928,862,66,66,0,0,0,0,83,52,31,0,0,0,0,0,33,13,0,67,41,067,031300,2,410670313002
"Block Group 2, Census Tract 320.01, Washington County, Oregon",317,225,225,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,80,41,067,032001,2,410670320012
"Block Group 2, Census Tract 20, Multnomah County, Oregon",545,327,272,55,55,0,0,0,0,20,20,0,0,0,0,0,0,127,30,0,41,41,051,002000,2,410510020002
"Block Group 1, Census Tract 31, Multnomah County, Oregon",1196,801,654,147,90,8,0,49,0,134,134,0,0,0,0,0,0,123,13,0,125,41,051,003100,1,410510031001
"Block Group 4, Census Tract 31, Multnomah County, Oregon",592,458,417,41,29,12,0,0,0,55,46,0,0,0,9,0,0,24,0,0,55,41,051,003100,4,410510031004
