NAME,B25003_001E,B25003_002E,B25003_003E,state,county,tract,block group
"Block Group 2, Census Tract 317.05, Washington County, Oregon",816,481,335,41,067,031705,2
"Block Group 3, Census Tract 317.05, Washington County, Oregon",587,279,308,41,067,031705,3
"Block Group 2, Census Tract 10.01, Lane County, Oregon",564,539,25,41,039,001001,2
"Block Group 1, Census Tract 10.01, Lane County, Oregon",491,401,90,41,039,001001,1
"Block Group 1, Census Tract 10.02, Lane County, Oregon",628,518,110,41,039,001002,1
"Block Group 3, Census Tract 10.02, Lane County, Oregon",490,394,96,41,039,001002,3
"Block Group 2, Census Tract 18.04, Lane County, Oregon",1015,885,130,41,039,001804,2
"Block Group 2, Census Tract 19.02, Lane County, Oregon",261,170,91,41,039,001902,2
"Block Group 1, Census Tract 22.01, Lane County, Oregon",592,554,38,41,039,002201,1
"Block Group 2, Census Tract 22.01, Lane County, Oregon",1044,653,391,41,039,002201,2
"Block Group 1, Census Tract 4.04, Lane County, Oregon",421,313,108,41,039,000404,1
"Block Group 3, Census Tract 4.04, Lane County, Oregon",629,281,348,41,039,000404,3
"Block Group 1, Census Tract 7.02, Lane County, Oregon",613,440,173,41,039,000702,1
"Block Group 3, Census Tract 9.02, Lane County, Oregon",561,506,55,41,039,000902,3
"Block Group 1, Census Tract 9.02, Lane County, Oregon",326,269,57,41,039,000902,1
"Block Group 1, Census Tract 9703, Malheur County, Oregon",313,164,149,41,045,970300,1
"Block Group 3, Census Tract 9703, Malheur County, Oregon",258,111,147,41,045,970300,3
"Block Group 5, Census Tract 9703, Malheur County, Oregon",426,183,243,41,045,970300,5
"Block Group 4, Census Tract 9704, Malheur County, Oregon",242,107,135,41,045,970400,4
"Block Group 5, Census Tract 9704, Malheur County, Oregon",272,122,150,41,045,970400,5
"Block Group 2, Census Tract 46, Lane County, Oregon",518,344,174,41,039,004600,2
"Block Group 3, Census Tract 46, Lane County, Oregon",242,205,37,41,039,004600,3
"Block Group 1, Census Tract 51, Lane County, Oregon",704,247,457,41,039,005100,1
"Block Group 2, Census Tract 51, Lane County, Oregon",801,477,324,41,039,005100,2
"Block Group 1, Census Tract 9602, Wallowa County, Oregon",584,417,167,41,063,960200,1
"Block Group 2, Census Tract 9602, Wallowa County, Oregon",244,181,63,41,063,960200,2
"Block Group 1, Census Tract 9603, Wallowa County, Oregon",367,264,103,41,063,960300,1
"Block Group 4, Census Tract 9603, Wallowa County, Oregon",300,193,107,41,063,960300,4
"Block Group 3, Census Tract 9603, Wallowa County, Oregon",589,364,225,41,063,960300,3
"Block Group 2, Census Tract 9603, Wallowa County, Oregon",212,150,62,41,063,960300,2
"Block Group 2, Census Tract 327, Washington County, Oregon",963,789,174,41,067,032700,2
"Block Group 3, Census Tract 327, Washington County, Oregon",689,595,94,41,067,032700,3
"Block Group 2, Census Tract 318.04, Washington County, Oregon",1374,1093,281,41,067,031804,2
"Block Group 1, Census Tract 321.04, Washington County, Oregon",319,303,16,41,067,032104,1
"Block Group 1, Census Tract 50, Multnomah County, Oregon",2508,716,1792,41,051,005000,1
"Block Group 1, Census Tract 61, Multnomah County, Oregon",523,497,26,41,051,006100,1
"Block Group 1, Census Tract 62, Multnomah County, Oregon",469,375,94,41,051,006200,1
"Block Group 1, Census Tract 66.01, Multnomah County, Oregon",669,468,201,41,051,006601,1
"Block Group 2, Census Tract 104.05, Multnomah County, Oregon",328,210,118,41,051,010405,2
"Block Group 3, Census Tract 104.05, Multnomah County, Oregon",685,144,541,41,051,010405,3
"Block Group 2, Census Tract 9503.02, Curry County, Oregon",859,653,206,41,015,950302,2
"Block Group 1, Census Tract 9503.02, Curry County, Oregon",507,252,255,41,015,950302,1
"Block Group 2, Census Tract 9601, Gilliam County, Oregon",246,173,73,41,021,960100,2
"Block Group 3, Census Tract 9601, Gilliam County, Oregon",242,191,51,41,021,960100,3
"Block Group 3, Census Tract 9501, Hood River County, Oregon",251,184,67,41,027,950100,3
"Block Group 1, Census Tract 9501, Hood River County, Oregon",546,331,215,41,027,950100,1
"Block Group 3, Census Tract 9502, Hood River County, Oregon",485,449,36,41,027,950200,3
"Block Group 5, Census Tract 9502, Hood River County, Oregon",511,440,71,41,027,950200,5
"Block Group 3, Census Tract 9503, Hood River County, Oregon",370,235,135,41,027,950300,3
"Block Group 1, Census Tract 9503, Hood River County, Oregon",285,165,120,41,027,950300,1
"Block Group 2, Census Tract 9503, Hood River County, Oregon",615,269,346,41,027,950300,2
"Block Group 5, Census Tract 9503, Hood River County, Oregon",338,91,247,41,027,950300,5
"Block Group 1, Census Tract 9504, Hood River County, Oregon",488,289,199,41,027,950400,1
"Block Group 2, Census Tract 9504, Hood River County, Oregon",511,384,127,41,027,950400,2
"Block Group 3, Census Tract 10.01, Benton County, Oregon",605,230,375,41,003,001001,3
"Block Group 1, Census Tract 10.01, Benton County, Oregon",559,317,242,41,003,001001,1
"Block Group 3, Census Tract 11.02, Benton County, Oregon",407,132,275,41,003,001102,3
"Block Group 4, Census Tract 11.02, Benton County, Oregon",426,0,426,41,003,001102,4
"Block Group 1, Census Tract 1, Deschutes County, Oregon",813,758,55,41,017,000100,1
"Block Group 2, Census Tract 2, Deschutes County, Oregon",484,339,145,41,017,000200,2
"Block Group 1, Census Tract 2, Deschutes County, Oregon",800,703,97,41,017,000200,1
"Block Group 3, Census Tract 3, Deschutes County, Oregon",474,419,55,41,017,000300,3
"Block Group 1, Census Tract 3, Deschutes County, Oregon",1300,929,371,41,017,000300,1
"Block Group 2, Census Tract 3, Deschutes County, Oregon",1057,734,323,41,017,000300,2
"Block Group 3, Census Tract 5, Deschutes County, Oregon",428,394,34,41,017,000500,3
"Block Group 1, Census Tract 5, Deschutes County, Oregon",669,473,196,41,017,000500,1
"Block Group 3, Census Tract 6, Deschutes County, Oregon",525,416,109,41,017,000600,3
"Block Group 1, Census Tract 7.05, Lane County, Oregon",337,161,176,41,039,000705,1
"Block Group 2, Census Tract 7.05, Lane County, Oregon",952,593,359,41,039,000705,2
"Block Group 1, Census Tract 25.03, Lane County, Oregon",1484,1211,273,41,039,002503,1
"Block Group 4, Census Tract 25.03, Lane County, Oregon",68,68,0,41,039,002503,4
"Block Group 3, Census Tract 25.03, Lane County, Oregon",899,424,475,41,039,002503,3
"Block Group 3, Census Tract 44.04, Lane County, Oregon",550,358,192,41,039,004404,3
"Block Group 1, Census Tract 44.04, Lane County, Oregon",417,369,48,41,039,004404,1
"Block Group 1, Census Tract 9602.02, Jefferson County, Oregon",457,250,207,41,031,960202,1
"Block Group 3, Census Tract 310.04, Washington County, Oregon",546,519,27,41,067,031004,3
"Block Group 2, Census Tract 310.04, Washington County, Oregon",581,503,78,41,067,031004,2
"Block Group 1, Census Tract 310.04, Washington County, Oregon",768,391,377,41,067,031004,1
"Block Group 1, Census Tract 311, Washington County, Oregon",897,275,622,41,067,031100,1
"Block Group 2, Census Tract 311, Washington County, Oregon",365,102,263,41,067,031100,2
"Block Group 1, Census Tract 314.03, Washington County, Oregon",305,175,130,41,067,031403,1
"Block Group 2, Census Tract 314.03, Washington County, Oregon",931,463,468,41,067,031403,2
"Block Group 3, Census Tract 314.03, Washington County, Oregon",676,460,216,41,067,031403,3
"Block Group 1, Census Tract 315.07, Washington County, Oregon",1036,955,81,41,067,031507,1
"Block Group 2, Census Tract 315.07, Washington County, Oregon",388,340,48,41,067,031507,2
"Block Group 3, Census Tract 315.07, Washington County, Oregon",828,314,514,41,067,031507,3
"Block Group 3, Census Tract 4, Marion County, Oregon",411,19,392,41,047,000400,3
"Block Group 5, Census Tract 16.02, Marion County, Oregon",718,51,667,41,047,001602,5
"Block Group 4, Census Tract 31.02, Lane County, Oregon",1164,220,944,41,039,003102,4
"Block Group 3, Census Tract 205.01, Clackamas County, Oregon",1082,992,90,41,005,020501,3
"Block Group 2, Census Tract 205.04, Clackamas County, Oregon",913,887,26,41,005,020504,2
"Block Group 1, Census Tract 205.04, Clackamas County, Oregon",386,330,56,41,005,020504,1
"Block Group 3, Census Tract 207, Clackamas County, Oregon",422,386,36,41,005,020700,3
"Block Group 4, Census Tract 211, Clackamas County, Oregon",693,486,207,41,005,021100,4
"Block Group 2, Census Tract 215, Clackamas County, Oregon",1256,787,469,41,005,021500,2
"Block Group 1, Census Tract 13, Deschutes County, Oregon",2442,1463,979,41,017,001300,1
"Block Group 2, Census Tract 13, Deschutes County, Oregon",1852,1545,307,41,017,001300,2
"Block Group 5, Census Tract 13, Deschutes County, Oregon",382,282,100,41,017,001300,5
"Block Group 4, Census Tract 13, Deschutes County, Oregon",352,67,285,41,017,001300,4
"Block Group 1, Census Tract 14, Deschutes County, Oregon",2236,1488,748,41,017,001400,1
"Block Group 3, Census Tract 14, Deschutes County, Oregon",260,164,96,41,017,001400,3
"Block Group 3, Census Tract 15, Deschutes County, Oregon",885,453,432,41,017,001500,3
"Block Group 5, Census Tract 15, Deschutes County, Oregon",794,341,453,41,017,001500,5
"Block Group 1, Census Tract 15, Deschutes County, Oregon",227,107,120,41,017,001500,1
"Block Group 3, Census Tract 17, Deschutes County, Oregon",454,327,127,41,017,001700,3
"Block Group 1, Census Tract 17, Deschutes County, Oregon",1344,775,569,41,017,001700,1
"Block Group 1, Census Tract 9702, Union County, Oregon",413,303,110,41,061,970200,1
"Block Group 3, Census Tract 9702, Union County, Oregon",390,278,112,41,061,970200,3
"Block Group 2, Census Tract 9705, Union County, Oregon",466,197,269,41,061,970500,2
"Block Group 1, Census Tract 9705, Union County, Oregon",399,209,190,41,061,970500,1
"Block Group 1, Census Tract 9701, Union County, Oregon",322,277,45,41,061,970100,1
"Block Group 4, Census Tract 9701, Union County, Oregon",286,246,40,41,061,970100,4
"Block Group 2, Census Tract 9701, Union County, Oregon",534,388,146,41,061,970100,2
"Block Group 2, Census Tract 305, Linn County, Oregon",794,673,121,41,043,030500,2
"Block Group 1, Census Tract 305, Linn County, Oregon",368,309,59,41,043,030500,1
"Block Group 3, Census Tract 207, Linn County, Oregon",770,427,343,41,043,020700,3
"Block Group 1, Census Tract 207, Linn County, Oregon",893,477,416,41,043,020700,1
"Block Group 2, Census Tract 207, Linn County, Oregon",494,379,115,41,043,020700,2
"Block Group 3, Census Tract 800, Douglas County, Oregon",424,272,152,41,019,080000,3
"Block Group 1, Census Tract 800, Douglas County, Oregon",1473,949,524,41,019,080000,1
"Block Group 1, Census Tract 1400, Douglas County, Oregon",401,377,24,41,019,140000,1
"Block Group 2, Census Tract 1400, Douglas County, Oregon",544,283,261,41,019,140000,2
"Block Group 5, Census Tract 1400, Douglas County, Oregon",436,145,291,41,019,140000,5
"Block Group 4, Census Tract 1400, Douglas County, Oregon",471,175,296,41,019,140000,4
"Block Group 3, Census Tract 1400, Douglas County, Oregon",724,311,413,41,019,140000,3
"Block Group 5, Census Tract 1600, Douglas County, Oregon",528,374,154,41,019,160000,5
"Block Group 1, Census Tract 1600, Douglas County, Oregon",633,450,183,41,019,160000,1
"Block Group 3, Census Tract 1600, Douglas County, Oregon",726,488,238,41,019,160000,3
"Block Group 4, Census Tract 1600, Douglas County, Oregon",332,97,235,41,019,160000,4
"Block Group 3, Census Tract 1900, Douglas County, Oregon",379,323,56,41,019,190000,3
"Block Group 1, Census Tract 1900, Douglas County, Oregon",989,705,284,41,019,190000,1
"Block Group 4, Census Tract 200, Douglas County, Oregon",187,144,43,41,019,020000,4
"Block Group 3, Census Tract 200, Douglas County, Oregon",636,309,327,41,019,020000,3
"Block Group 1, Census Tract 1100, Douglas County, Oregon",418,347,71,41,019,110000,1
"Block Group 3, Census Tract 1100, Douglas County, Oregon",265,253,12,41,019,110000,3
"Block Group 1, Census Tract 2100, Douglas County, Oregon",232,165,67,41,019,210000,1
"Block Group 5, Census Tract 302, Linn County, Oregon",476,389,87,41,043,030200,5
"Block Group 6, Census Tract 302, Linn County, Oregon",509,459,50,41,043,030200,6
"Block Group 2, Census Tract 302, Linn County, Oregon",344,154,190,41,043,030200,2
"Block Group 3, Census Tract 303, Linn County, Oregon",253,192,61,41,043,030300,3
"Block Group 1, Census Tract 303, Linn County, Oregon",308,227,81,41,043,030300,1
"Block Group 5, Census Tract 304.01, Linn County, Oregon",203,187,16,41,043,030401,5
"Block Group 2, Census Tract 304.01, Linn County, Oregon",731,603,128,41,043,030401,2
"Block Group 4, Census Tract 9, Marion County, Oregon",369,72,297,41,047,000900,4
"Block Group 1, Census Tract 9, Marion County, Oregon",483,184,299,41,047,000900,1
"Block Group 2, Census Tract 9, Marion County, Oregon",329,119,210,41,047,000900,2
"Block Group 6, Census Tract 9, Marion County, Oregon",265,212,53,41,047,000900,6
"Block Group 7, Census Tract 9, Marion County, Oregon",325,26,299,41,047,000900,7
"Block Group 5, Census Tract 9, Marion County, Oregon",183,77,106,41,047,000900,5
"Block Group 1, Census Tract 15.02, Marion County, Oregon",859,362,497,41,047,001502,1
"Block Group 2, Census Tract 15.02, Marion County, Oregon",689,242,447,41,047,001502,2
"Block Group 3, Census Tract 15.02, Marion County, Oregon",380,319,61,41,047,001502,3
"Block Group 2, Census Tract 9601, Grant County, Oregon",173,139,34,41,023,960100,2
"Block Group 1, Census Tract 9601, Grant County, Oregon",387,248,139,41,023,960100,1
"Block Group 3, Census Tract 9601, Grant County, Oregon",349,293,56,41,023,960100,3
"Block Group 2, Census Tract 9601, Jefferson County, Oregon",397,285,112,41,031,960100,2
"Block Group 1, Census Tract 9601, Jefferson County, Oregon",213,166,47,41,031,960100,1
"Block Group 3, Census Tract 52.02, Polk County, Oregon",1186,874,312,41,053,005202,3
"Block Group 2, Census Tract 52.02, Polk County, Oregon",1005,149,856,41,053,005202,2
"Block Group 2, Census Tract 53, Polk County, Oregon",619,531,88,41,053,005300,2
"Block Group 4, Census Tract 53, Polk County, Oregon",593,559,34,41,053,005300,4
"Block Group 3, Census Tract 53, Polk County, Oregon",1071,651,420,41,053,005300,3
"Block Group 2, Census Tract 314.04, Washington County, Oregon",298,255,43,41,067,031404,2
"Block Group 1, Census Tract 9504, Curry County, Oregon",651,563,88,41,015,950400,1
"Block Group 1, Census Tract 204, Linn County, Oregon",289,230,59,41,043,020400,1
"Block Group 1, Census Tract 16.02, Jackson County, Oregon",517,351,166,41,029,001602,1
"Block Group 4, Census Tract 326.03, Washington County, Oregon",1007,723,284,41,067,032603,4
"Block Group 1, Census Tract 226.03, Clackamas County, Oregon",1512,806,706,41,005,022603,1
"Block Group 1, Census Tract 1500, Douglas County, Oregon",963,901,62,41,019,150000,1
"Block Group 1, Census Tract 35.02, Multnomah County, Oregon",590,132,458,41,051,003502,1
"Block Group 3, Census Tract 235, Clackamas County, Oregon",359,279,80,41,005,023500,3
"Block Group 1, Census Tract 6.02, Jackson County, Oregon",911,377,534,41,029,000602,1
"Block Group 5, Census Tract 18.02, Marion County, Oregon",569,367,202,41,047,001802,5
"Block Group 2, Census Tract 243.02, Clackamas County, Oregon",646,487,159,41,005,024302,2
"Block Group 1, Census Tract 205, Polk County, Oregon",529,375,154,41,053,020500,1
"Block Group 2, Census Tract 306.02, Yamhill County, Oregon",1135,934,201,41,071,030602,2
"Block Group 4, Census Tract 3616, Josephine County, Oregon",543,324,219,41,033,361600,4
"Block Group 2, Census Tract 11, Marion County, Oregon",915,502,413,41,047,001100,2
"Block Group 2, Census Tract 9505, Clatsop County, Oregon",310,216,94,41,007,950500,2
"Block Group 2, Census Tract 28.01, Multnomah County, Oregon",606,442,164,41,051,002801,2
"Block Group 3, Census Tract 12.01, Multnomah County, Oregon",454,61,393,41,051,001201,3
"Block Group 1, Census Tract 9800, Clackamas County, Oregon",11,0,11,41,005,980000,1
"Block Group 2, Census Tract 109, Benton County, Oregon",1219,625,594,41,003,010900,2
"Block Group 2, Census Tract 44.05, Lane County, Oregon",542,385,157,41,039,004405,2
"Block Group 2, Census Tract 226.02, Clackamas County, Oregon",818,759,59,41,005,022602,2
"Block Group 1, Census Tract 3603, Josephine County, Oregon",585,499,86,41,033,360300,1
"Block Group 2, Census Tract 27, Marion County, Oregon",447,298,149,41,047,002700,2
"Block Group 1, Census Tract 9510, Lincoln County, Oregon",349,159,190,41,041,951000,1
"Block Group 3, Census Tract 201, Clackamas County, Oregon",405,206,199,41,005,020100,3
"Block Group 4, Census Tract 9505, Umatilla County, Oregon",346,318,28,41,059,950500,4
"Block Group 3, Census Tract 315.14, Washington County, Oregon",1299,625,674,41,067,031514,3
"Block Group 2, Census Tract 318.14, Washington County, Oregon",1022,881,141,41,067,031814,2
"Block Group 2, Census Tract 9511, Clatsop County, Oregon",316,231,85,41,007,951100,2
"Block Group 1, Census Tract 109, Benton County, Oregon",977,886,91,41,003,010900,1
